avg_price_per_room,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,arrival_date,arrival_date_num,near_christmas,near_new_years,historical_adr
193.0,98,1,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
194.0,19,1,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
164.0,4,1,3,2,2,0,bed_and_breakfast,nor,online_travel_agent,ta_to,0,0,0,g,g,0,charles_najera,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
165.0,160,1,3,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient_party,1,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
120.0,160,1,3,2,0,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
128.0,148,1,4,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
142.0,148,1,4,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
128.0,132,1,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
154.5,132,1,4,2,1,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
144.0,7,1,4,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
193.25,28,1,4,2,0,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,a,a,1,alexander_drake,not_applicable,0,transient,1,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
154.0,142,1,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
152.9,132,1,4,2,1,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
276.83,63,1,5,2,0,0,breakfast_and_one_other_meal,esp,direct,direct,0,0,0,f,f,1,alexander_drake,not_applicable,0,transient,1,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
197.83,140,1,5,2,0,0,breakfast_and_one_other_meal,fra,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
164.4,132,1,5,2,1,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,e,e,1,reema_el_tamer,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
180.0,206,2,5,2,0,0,breakfast_and_one_other_meal,fra,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
163.4,151,2,5,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,e,e,0,cynthia_worsley,mackins_pbc,0,contract,0,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
181.43,136,2,5,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
107.71,139,2,5,2,0,1,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,cynthia_worsley,not_applicable,0,contract,0,3,2017-07-10,2017.5205479452054,0,0,118.61766961324423
222.93,129,2,5,2,2,0,breakfast_and_one_other_meal,prt,direct,direct,0,0,0,c,c,1,alexander_drake,not_applicable,0,transient,1,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
202.0,120,2,5,2,1,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,c,c,1,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
200.0,110,2,5,2,0,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
165.8,184,3,7,2,0,0,bed_and_breakfast,rou,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
188.0,162,3,7,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-10,2017.5205479452054,0,0,118.61766961324423
153.5,108,3,8,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-10,2017.5205479452054,0,0,118.61766961324423
247.09,141,3,8,2,2,0,breakfast_and_one_other_meal,fra,online_travel_agent,ta_to,0,0,0,c,c,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
171.53,61,4,10,2,0,0,breakfast_and_one_other_meal,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,waneesa_al_salameh,not_applicable,0,transient,0,2,2017-07-10,2017.5205479452054,0,0,118.61766961324423
142.0,4,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,3,a,a,1,not_applicable,grimball_llc,0,transient,1,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
228.0,0,0,1,2,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,2,a,d,1,not_applicable,manley_llc,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
142.0,11,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,3,a,d,0,not_applicable,perea_inc,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,11,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,1,1,3,a,d,0,not_applicable,perea_inc,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
144.0,10,0,2,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
160.71,131,2,5,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,2,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
198.0,160,0,3,2,2,0,bed_and_breakfast,prt,direct,direct,0,0,0,g,g,0,alexander_drake,not_applicable,0,group,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
125.0,3,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,12,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,0,a,a,0,not_applicable,roebke_llc,0,transient_party,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
160.0,47,0,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,i,2,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
160.0,47,0,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,i,2,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
142.0,12,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,0,a,a,0,not_applicable,roebke_llc,0,transient_party,1,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
130.0,0,0,1,2,0,0,bed_and_breakfast,cn,direct,direct,0,0,0,e,e,0,not_applicable,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
154.0,2,0,1,2,1,1,bed_and_breakfast,fra,direct,direct,0,0,0,c,c,3,alexander_drake,not_applicable,0,transient,1,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
115.0,0,0,1,2,0,0,bed_and_breakfast,fra,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,0,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,0,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
165.0,152,0,3,2,0,0,bed_and_breakfast,nor,direct,direct,0,0,0,f,f,0,alexander_drake,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
194.0,30,0,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
158.0,21,0,3,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
199.0,98,0,3,2,2,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,c,c,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
165.0,5,0,3,2,1,0,bed_and_breakfast,prt,direct,direct,0,0,0,e,e,0,alexander_drake,not_applicable,0,transient,1,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
174.0,11,0,3,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,charles_najera,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
143.55,168,0,4,3,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,a,a,0,timothy_brown,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
184.0,42,0,4,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,i,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,91,0,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
203.0,104,1,5,2,0,0,bed_and_breakfast,deu,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
160.69,127,2,5,2,0,0,breakfast_and_one_other_meal,bel,offline_travel_agent,ta_to,0,0,0,e,e,0,patricia_smith,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
153.2,110,2,5,2,0,0,breakfast_and_one_other_meal,bel,offline_travel_agent,ta_to,0,0,0,d,d,0,patricia_smith,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
133.85,110,2,5,2,0,0,breakfast_and_one_other_meal,bel,offline_travel_agent,ta_to,0,0,0,a,d,0,patricia_smith,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
174.86,160,2,5,2,0,0,breakfast_and_one_other_meal,bel,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
211.5,114,2,5,3,0,0,bed_and_breakfast,bel,direct,direct,0,0,0,e,f,0,alexander_drake,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
188.86,151,2,5,2,0,0,breakfast_and_one_other_meal,ita,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
132.8,3,2,5,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,d,e,0,charles_najera,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
248.29,62,2,5,2,0,0,breakfast_and_one_other_meal,gbr,online_travel_agent,ta_to,0,0,0,e,e,1,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
241.86,33,2,5,2,0,0,bed_and_breakfast,usa,direct,direct,0,0,0,f,f,0,alexander_drake,not_applicable,0,transient,1,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
208.86,152,2,5,2,0,0,breakfast_and_one_other_meal,che,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient_party,1,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
194.86,152,2,5,2,0,0,breakfast_and_one_other_meal,che,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.36,185,2,6,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,e,e,0,dominic_carruthers,not_applicable,0,transient,0,1,2017-07-11,2017.5232876712328,0,0,121.18203248210561
190.0,202,2,6,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
219.0,345,2,7,3,1,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,h,h,0,devin_rivera_borrego,not_applicable,0,transient,0,3,2017-07-11,2017.5232876712328,0,0,121.18203248210561
130.05,152,2,7,2,0,0,breakfast_and_one_other_meal,ukr,offline_travel_agent,ta_to,0,0,0,a,a,1,audray_tucker,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
202.5,111,2,10,3,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,c,c,0,skye_fernandez,not_applicable,0,transient,0,0,2017-07-11,2017.5232876712328,0,0,121.18203248210561
191.43,213,4,10,2,0,0,bed_and_breakfast,ltu,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
189.43,213,4,10,2,0,0,bed_and_breakfast,ltu,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-07-11,2017.5232876712328,0,0,121.18203248210561
135.0,33,0,2,1,0,0,bed_and_breakfast,prt,corporate,corporate,1,0,8,a,a,0,not_applicable,lindauer_llc,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
135.0,6,0,2,1,0,0,bed_and_breakfast,prt,corporate,corporate,1,0,12,a,c,0,not_applicable,lindauer_llc,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
174.0,27,0,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
160.0,27,0,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient_party,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
73.95,5,0,1,1,0,0,bed_and_breakfast,esp,direct,direct,0,0,0,a,h,0,alexander_drake,not_applicable,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
73.95,5,0,1,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,a,c,0,alexander_drake,not_applicable,0,transient_party,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
100.0,5,0,1,1,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,e,0,charles_najera,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
126.0,0,0,1,2,1,1,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,g,1,charles_najera,not_applicable,0,transient,1,2,2017-07-12,2017.5260273972603,0,0,123.75658759009741
154.0,0,0,1,2,0,0,bed_and_breakfast,fra,direct,direct,0,0,0,c,c,0,not_applicable,not_applicable,0,transient,1,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
173.0,94,0,2,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
167.25,21,0,2,2,0,0,bed_and_breakfast,usa,direct,direct,0,0,0,a,e,0,alexander_drake,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
219.33,66,0,3,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
176.8,82,0,3,3,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,d,d,1,charles_najera,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
120.0,126,0,3,2,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,a,a,0,charles_najera,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
172.15,13,0,4,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,e,0,lia_nauth,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
164.02,112,0,4,3,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
121.5,104,0,4,2,0,0,bed_and_breakfast,prt,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
292.75,66,0,4,2,2,0,bed_and_breakfast,swe,online_travel_agent,ta_to,0,0,0,g,g,0,jawaad_el_shahid,not_applicable,0,transient,1,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
125.44,145,0,4,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
224.0,43,1,4,3,0,0,bed_and_breakfast,irl,online_travel_agent,ta_to,0,0,0,a,a,3,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
206.0,41,1,4,2,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
182.0,57,2,4,2,1,0,bed_and_breakfast,swe,online_travel_agent,ta_to,0,0,0,e,e,0,charles_najera,not_applicable,0,transient,0,2,2017-07-12,2017.5260273972603,0,0,123.75658759009741
220.4,82,2,4,3,0,0,breakfast_and_one_other_meal,prt,online_travel_agent,ta_to,0,0,0,a,a,0,dominic_carruthers,not_applicable,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
184.86,126,2,5,2,0,0,bed_and_breakfast,irl,direct,direct,0,0,0,d,d,0,alexander_drake,not_applicable,0,transient,0,2,2017-07-12,2017.5260273972603,0,0,123.75658759009741
216.14,96,2,5,2,0,0,bed_and_breakfast,che,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
172.14,12,2,5,2,0,0,bed_and_breakfast,irl,direct,direct,0,0,0,a,a,0,alexander_drake,not_applicable,0,transient,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
136.71,11,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,d,d,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
104.85,156,2,5,2,0,0,bed_and_breakfast,gbr,offline_travel_agent,ta_to,0,0,0,a,a,0,cynthia_worsley,not_applicable,0,contract,0,0,2017-07-12,2017.5260273972603,0,0,123.75658759009741
250.0,90,2,5,1,2,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,d,d,0,jawaad_el_shahid,not_applicable,0,transient,1,2,2017-07-12,2017.5260273972603,0,0,123.75658759009741
224.16,90,2,5,1,1,1,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,1,jawaad_el_shahid,not_applicable,0,transient,0,3,2017-07-12,2017.5260273972603,0,0,123.75658759009741
166.24,283,2,5,2,0,0,bed_and_breakfast,rus,online_travel_agent,ta_to,0,0,0,a,f,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-12,2017.5260273972603,0,0,123.75658759009741
143.05,147,2,8,2,0,0,breakfast_and_one_other_meal,bel,offline_travel_agent,ta_to,0,0,0,a,a,0,patricia_smith,not_applicable,0,transient,0,3,2017-07-12,2017.5260273972603,0,0,123.75658759009741
145.0,7,0,1,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,e,f,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-13,2017.5287671232877,0,0,126.17115131328036
130.0,0,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,0,e,e,0,not_applicable,martin_llc,0,transient,0,0,2017-07-13,2017.5287671232877,0,0,126.17115131328036
120.0,1,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
160.0,13,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,c,0,skye_fernandez,not_applicable,0,transient,0,0,2017-07-13,2017.5287671232877,0,0,126.17115131328036
120.0,1,0,1,2,0,0,bed_and_breakfast,fra,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,3,2017-07-13,2017.5287671232877,0,0,126.17115131328036
160.0,33,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,1,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
105.0,0,0,1,2,0,0,bed_and_breakfast,ukr,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-13,2017.5287671232877,0,0,126.17115131328036
120.0,0,0,1,2,0,0,bed_and_breakfast,nld,online_travel_agent,ta_to,0,0,0,d,i,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
96.0,0,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,d,i,0,charles_najera,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
96.0,0,0,1,2,0,0,bed_and_breakfast,usa,online_travel_agent,ta_to,0,0,0,d,f,0,charles_najera,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
120.0,4,0,1,2,0,0,bed_and_breakfast,bel,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
97.0,1,0,1,1,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
194.0,27,0,2,2,0,0,bed_and_breakfast,cn,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
140.0,1,0,2,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,d,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
144.0,25,0,2,2,0,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
160.0,21,0,2,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
128.0,31,0,2,2,0,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,a,a,0,charles_najera,not_applicable,0,transient,1,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
160.67,152,0,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,1,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
201.67,89,0,3,2,0,0,bed_and_breakfast,usa,online_travel_agent,ta_to,0,0,0,d,d,0,jawaad_el_shahid,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
188.67,152,0,3,2,1,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,c,c,0,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
213.67,1,0,3,2,0,0,breakfast_and_one_other_meal,bel,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
222.0,27,0,3,3,0,0,breakfast_and_one_other_meal,esp,online_travel_agent,ta_to,0,0,0,d,d,1,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-07-13,2017.5287671232877,0,0,126.17115131328036
184.0,23,0,3,2,0,0,bed_and_breakfast,esp,online_travel_agent,ta_to,0,0,0,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2017-07-13,2017.5287671232877,0,0,126.17115131328036
166.0,18,0,3,2,0,0,bed_and_breakfast,nor,online_travel_agent,ta_to,0,0,0,d,d,0,charles_najera,not_applicable,0,transient,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
200.67,152,0,3,2,2,0,bed_and_breakfast,bra,online_travel_agent,ta_to,0,0,0,c,c,1,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2017-07-13,2017.5287671232877,0,0,126.17115131328036
