kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
3,1,0,0,0,1,0,0,30,25,1,0,1,30,40,26.04022979736328,44.94328308105469,18.903051376342773,16,900
3,1,0,0,0,1,0,0,25,20,1,0,0,0,0,0.0,10.201980590820312,10.201980590820312,12,625
4,1,0,0,1,0,0,0,35,17,1,0,1,52,40,31.498090744018555,87.13668823242188,55.638587951660156,12,1225
2,0,0,0,1,0,0,0,27,23,0,1,1,50,40,18.903051376342773,47.26287841796875,28.359830856323242,7,729
2,0,1,0,1,1,1,0,31,24,1,0,1,52,40,29.230979919433594,68.8528823852539,39.62187957763672,16,961
4,1,1,0,1,1,1,0,29,19,1,0,1,52,40,28.559249877929688,102.04080963134766,73.48155975341797,14,841
3,1,1,0,1,1,1,0,24,20,1,0,0,0,0,0.0,43.18000030517578,43.18000030517578,13,576
4,1,0,1,0,0,1,0,27,19,1,0,1,52,40,18.273300170898438,49.77137756347656,31.498090744018555,13,729
2,0,0,0,1,0,0,0,26,20,1,0,1,20,21,2.634459972381592,25.924779891967773,23.29033088684082,12,676
2,0,0,0,1,0,0,0,34,19,1,0,1,7,40,1.6268600225448608,45.01675033569336,43.38991165161133,12,1156
2,0,1,0,1,1,1,0,28,22,1,0,1,16,40,24.780731201171875,68.87388610839844,44.0931282043457,16,784
2,0,0,0,0,1,0,0,28,22,0,1,0,0,0,0.0,31.508590698242188,31.508590698242188,10,784
4,1,0,0,1,0,0,0,33,19,0,1,0,0,0,0.0,51.17784118652344,51.17784118652344,11,1089
2,0,0,0,1,0,0,0,27,19,1,0,1,52,40,14.704700469970703,52.500308990478516,37.795589447021484,18,729
4,1,1,0,1,1,1,0,32,21,0,1,0,0,0,0.0,12.101730346679688,12.101730346679688,9,1024
3,1,0,1,0,0,1,0,24,15,1,0,0,0,0,0.0,10.705780029296875,10.705780029296875,13,576
3,1,0,0,0,1,0,0,26,19,0,1,1,52,40,21.002220153808594,67.19450378417969,46.19231033325195,8,676
3,1,0,1,0,0,1,0,24,16,0,1,0,0,0,0.0,12.605530738830566,12.605530738830566,9,576
4,1,1,0,1,1,1,0,22,15,0,1,0,0,0,0.0,32.127838134765625,32.127838134765625,7,484
3,1,0,0,1,0,0,0,28,16,1,0,1,3,40,0.8291699886322021,38.2154426574707,37.38624954223633,11,784
4,1,0,1,0,0,1,0,31,21,0,1,0,0,0,0.0,47.42030715942383,47.42030715942383,7,961
3,1,0,0,1,0,0,0,33,20,1,0,1,52,20,6.308020114898682,36.756500244140625,30.44849967956543,12,1089
5,1,1,0,1,1,1,0,30,17,0,1,0,0,0,0.0,21.002220153808594,21.002220153808594,8,900
2,0,0,0,1,0,0,0,33,24,1,0,1,36,10,5.069499969482422,35.25558853149414,30.18610954284668,12,1089
2,0,1,0,1,1,1,0,35,25,1,0,0,0,0,0.0,85.95063018798828,85.95063018798828,14,1225
3,1,1,0,1,1,1,0,32,24,0,1,0,0,0,0.0,42.39278030395508,42.39278030395508,12,1024
3,1,0,0,0,1,0,0,32,20,0,1,0,0,0,0.0,42.26683807373047,42.26683807373047,12,1024
3,1,1,0,1,1,1,0,26,17,0,1,0,0,0,0.0,30.65842056274414,30.65842056274414,12,676
3,1,0,0,0,1,0,0,35,19,0,1,1,24,40,12.416610717773438,51.12533950805664,38.7087516784668,14,1225
2,0,1,0,1,1,1,0,26,20,0,1,1,52,30,13.655119895935059,64.81196594238281,51.15684127807617,12,676
2,0,1,0,1,1,1,0,27,19,0,1,0,0,0,0.0,32.3272705078125,32.3272705078125,12,729
3,1,1,0,1,1,1,0,35,20,1,0,0,0,0,0.0,58.78733825683594,58.78733825683594,12,1225
3,1,1,0,1,1,1,0,34,20,0,1,1,33,40,9.16288948059082,53.80180740356445,44.63890838623047,12,1156
3,1,0,0,1,0,0,0,30,20,1,0,1,52,40,13.655119895935059,38.2259407043457,24.570810317993164,12,900
2,0,0,0,1,0,0,0,35,26,0,1,1,25,30,8.407190322875977,54.6309700012207,46.22378158569336,14,1225
5,1,0,0,0,1,0,0,33,19,0,1,1,16,32,1.68982994556427,35.28709030151367,33.597251892089844,8,1089
5,1,1,0,1,1,1,0,35,17,1,0,1,52,40,10.506360054016113,65.07437896728516,54.56800079345703,9,1225
3,1,1,0,1,1,1,0,34,24,1,0,0,0,0,0.0,37.795589447021484,37.795589447021484,12,1156
3,1,0,1,0,0,1,0,22,16,0,1,0,0,0,0.0,14.704700469970703,14.704700469970703,6,484
3,1,0,0,1,0,0,0,30,19,0,1,1,52,40,18.903051376342773,24.38189125061035,5.478839874267578,11,900
6,1,1,0,1,1,1,0,34,19,0,1,1,52,40,21.002220153808594,48.30196762084961,27.29974937438965,11,1156
2,0,0,0,1,0,0,0,31,19,0,1,1,52,40,31.498090744018555,36.756500244140625,5.258430004119873,14,961
3,1,0,0,1,0,0,0,30,17,0,1,0,0,0,0.0,67.29949951171875,67.29949951171875,10,900
2,0,1,0,1,1,1,0,32,20,1,0,1,12,40,5.258430004119873,24.360910415649414,19.10247039794922,10,1024
2,0,0,1,0,0,1,0,31,22,1,0,0,0,0,0.0,64.0037841796875,64.0037841796875,12,961
3,1,0,0,0,1,0,0,34,22,1,0,1,52,40,22.261730194091797,45.363128662109375,23.101390838623047,13,1156
3,1,0,0,0,1,0,0,34,23,1,0,1,50,40,27.719579696655273,51.996498107910156,24.276939392089844,14,1156
5,1,1,0,1,1,1,0,31,21,0,1,0,0,0,0.0,6.517930030822754,6.517930030822754,13,961
4,1,0,1,0,0,1,0,33,21,1,0,0,0,0,0.0,47.87162780761719,47.87162780761719,12,1089
6,1,1,0,1,1,1,0,35,19,1,0,0,0,0,0.0,48.78478240966797,48.78478240966797,12,1225
2,0,0,0,1,0,0,0,31,25,1,0,1,52,40,27.53066062927246,67.76131439208984,40.23065948486328,17,961
2,0,0,0,0,1,0,0,22,18,1,0,0,0,0,0.0,47.82965850830078,47.82965850830078,8,484
2,0,0,0,0,1,0,0,33,27,0,1,1,48,40,25.200580596923828,52.500308990478516,27.29974937438965,5,1089
3,1,0,0,0,1,0,0,28,20,0,1,0,0,0,0.0,46.202781677246094,46.202781677246094,9,784
3,1,0,0,0,1,0,0,29,21,0,1,0,0,0,0.0,2.3720600605010986,2.3720600605010986,11,841
2,0,0,0,0,1,0,0,33,24,0,1,0,0,0,0.0,93.44468688964844,93.44468688964844,10,1089
4,1,0,0,0,1,0,0,35,27,0,1,1,50,30,9.456769943237305,50.936439514160156,41.47966003417969,8,1225
2,0,0,0,0,1,0,0,31,18,0,1,1,40,24,13.655119895935059,63.62594223022461,49.97080993652344,13,961
2,0,0,0,1,0,0,0,29,19,0,1,0,0,0,0.0,9.16288948059082,9.16288948059082,9,841
2,0,0,1,0,0,1,0,22,17,1,0,0,0,0,0.0,47.241878509521484,47.241878509521484,12,484
2,0,0,1,0,0,1,0,29,19,1,0,1,40,30,7.5675201416015625,58.598411560058594,51.03091049194336,12,841
2,0,0,1,0,0,1,0,26,19,0,1,1,26,5,3.8309900760650635,81.34294128417969,77.5119400024414,12,676
2,0,1,0,1,1,1,0,34,27,1,0,0,0,0,0.0,38.2154426574707,38.2154426574707,20,1156
3,1,0,0,0,1,0,0,33,25,0,1,0,0,0,0.0,45.27915954589844,45.27915954589844,8,1089
3,1,1,0,1,1,1,0,28,21,0,1,1,7,5,2.0886800289154053,45.562530517578125,43.473880767822266,12,784
2,0,0,0,1,0,0,0,29,21,1,0,0,0,0,0.0,17.853469848632812,17.853469848632812,12,841
2,0,1,0,1,1,1,0,33,22,0,1,0,0,0,0.0,58.12609100341797,58.12609100341797,11,1089
4,1,0,0,0,1,0,0,35,28,0,1,0,0,0,0.0,29.178499221801758,29.178499221801758,12,1225
3,1,0,1,0,0,1,0,25,16,0,1,0,0,0,0.0,35.696441650390625,35.696441650390625,10,625
2,0,0,0,1,0,0,0,28,20,0,1,0,0,0,0.0,49.015689849853516,49.015689849853516,12,784
2,0,0,0,1,0,0,0,33,20,1,0,0,0,0,0.0,23.90958023071289,23.90958023071289,12,1089
2,0,0,1,0,0,1,0,35,23,1,0,0,0,0,0.0,16.384050369262695,16.384050369262695,11,1225
3,1,0,1,0,0,1,0,35,19,0,1,1,52,40,12.605530738830566,48.30196762084961,35.696441650390625,9,1225
3,1,1,0,1,1,1,0,32,18,1,0,0,0,0,0.0,55.019309997558594,55.019309997558594,12,1024
3,1,0,0,0,1,0,0,33,20,1,0,0,0,0,0.0,47.96609115600586,47.96609115600586,12,1089
3,1,1,0,1,1,1,0,30,19,0,1,0,0,0,0.0,59.62699890136719,59.62699890136719,12,900
3,1,0,0,0,1,0,0,29,22,0,1,1,4,35,0.9131399989128113,32.411231994628906,31.498090744018555,9,841
3,1,1,0,1,1,1,0,29,23,1,0,0,0,0,0.0,26.460079193115234,26.460079193115234,12,841
2,0,0,1,0,0,1,0,32,24,1,0,0,0,0,0.0,46.96900177001953,46.96900177001953,12,1024
2,0,0,1,0,0,1,0,30,25,1,0,0,0,0,0.0,21.002220153808594,21.002220153808594,12,900
2,0,0,0,0,1,0,0,30,17,1,0,1,30,40,9.456769943237305,9.456769943237305,0.0,10,900
4,1,0,1,0,0,1,0,34,16,1,0,0,0,0,0.0,50.45362854003906,50.45362854003906,9,1156
3,1,1,0,1,1,1,1,34,23,1,0,1,52,29,17.265689849853516,55.061309814453125,37.795589447021484,15,1156
2,0,0,0,1,0,0,0,34,21,1,0,1,52,24,14.704700469970703,57.97916030883789,43.27444076538086,13,1156
2,0,0,0,0,1,0,0,28,24,1,0,1,50,40,25.200580596923828,50.401161193847656,25.200580596923828,12,784
3,1,0,1,0,0,1,0,34,20,1,0,1,26,10,10.506360054016113,10.506360054016113,0.0,11,1156
2,0,0,1,0,0,1,0,31,21,1,0,1,51,40,24.780731201171875,53.13005828857422,28.34933090209961,3,961
5,1,0,0,1,0,0,0,33,23,1,0,0,0,0,0.0,25.200580596923828,25.200580596923828,12,1089
3,1,0,0,0,1,0,0,33,18,0,1,0,0,0,0.0,2.9493401050567627,2.9493401050567627,9,1089
3,1,0,1,0,0,1,0,30,19,1,0,1,18,40,8.407190322875977,48.85824966430664,40.45105743408203,16,900
2,0,1,0,1,1,1,0,27,18,1,0,0,0,0,0.0,12.605530738830566,12.605530738830566,12,729
2,0,1,0,1,1,1,0,32,22,1,0,1,6,25,1.5428900718688965,35.360557556152344,33.81766128540039,12,1024
2,0,1,0,1,1,1,0,25,16,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,12,625
3,1,0,0,1,0,0,0,28,16,1,0,1,50,40,18.903051376342773,43.10649871826172,24.20347023010254,9,784
3,1,1,0,1,1,1,0,28,21,0,1,0,0,0,0.0,11.72387981414795,11.72387981414795,13,784
2,0,1,0,1,1,1,0,24,16,1,0,0,0,0,0.0,35.696441650390625,35.696441650390625,9,576
3,1,0,0,1,0,0,0,30,23,1,0,0,0,0,0.0,32.180328369140625,32.180328369140625,11,900
3,1,0,1,0,0,1,0,35,21,1,0,1,52,40,18.903051376342773,60.89699935913086,41.99394226074219,12,1225
2,0,0,0,1,0,0,0,30,23,0,1,1,48,40,16.80388069152832,75.5911865234375,58.78733825683594,12,900
4,1,0,1,0,0,1,0,33,21,0,1,0,0,0,0.0,40.09419250488281,40.09419250488281,12,1089
4,1,0,1,0,0,1,0,33,20,1,0,1,52,40,17.034778594970703,67.76131439208984,50.72650146484375,13,1089
2,0,0,0,0,1,0,0,32,27,1,0,1,32,20,8.26024055480957,38.78221893310547,30.521970748901367,12,1024
2,0,0,0,1,0,0,0,29,20,1,0,1,50,20,4.2088398933410645,56.69866180419922,52.48980712890625,16,841
2,0,0,0,0,1,0,0,33,23,1,0,1,52,24,12.017769813537598,67.87674713134766,55.85900115966797,14,1089
2,0,1,0,1,1,1,0,24,20,1,0,1,50,40,11.17809009552002,39.89478302001953,28.716690063476562,12,576
4,1,0,0,0,1,0,0,29,19,0,1,1,52,40,20.750329971313477,21.85239028930664,1.1020699739456177,10,841
2,0,1,0,1,1,1,0,28,20,1,0,1,50,45,15.796269416809082,31.151729583740234,15.355450630187988,14,784
3,1,1,0,1,1,1,0,25,22,0,1,0,0,0,0.0,33.597251892089844,33.597251892089844,12,625
3,1,0,0,0,1,0,0,29,16,1,0,0,0,0,0.0,7.787930011749268,7.787930011749268,11,841
2,0,1,0,1,1,1,0,24,19,1,0,0,0,0,0.0,16.80388069152832,16.80388069152832,12,576
2,0,0,0,0,1,0,0,34,22,1,0,1,52,40,16.80388069152832,65.0953369140625,48.29146957397461,12,1156
4,1,0,0,0,1,0,0,32,21,1,0,0,0,0,0.0,10.611320495605469,10.611320495605469,12,1024
5,1,0,0,0,1,0,0,34,21,1,0,1,52,45,33.597251892089844,52.930660247802734,19.33338165283203,16,1156
3,1,0,0,1,0,0,0,34,20,1,0,1,49,40,16.80388069152832,37.20783996582031,20.403949737548828,12,1156
2,0,1,0,1,1,1,0,27,22,0,1,1,24,40,6.308020114898682,35.706939697265625,29.3989200592041,10,729
2,0,0,0,1,0,0,0,29,15,1,0,1,52,40,15.754300117492676,37.52272033691406,21.76841926574707,11,841
6,1,0,1,0,0,1,0,35,18,0,1,1,52,40,19.049999237060547,62.73377990722656,43.683780670166016,5,1225
4,1,0,0,0,1,0,0,32,17,1,0,1,42,40,16.761890411376953,45.1112174987793,28.34933090209961,12,1024
4,1,1,0,1,1,1,1,26,16,1,0,1,20,40,8.155289649963379,21.810409545898438,13.655119895935059,9,676
3,1,0,0,1,0,0,0,22,16,1,0,1,24,8,5.384379863739014,27.87701988220215,22.49264144897461,10,484
4,1,1,0,1,1,1,0,34,20,0,1,1,44,7,10.506360054016113,52.500308990478516,41.99394226074219,16,1156
2,0,1,0,1,1,1,0,31,23,1,0,1,48,40,23.101390838623047,98.68213653564453,75.5806884765625,12,961
2,0,0,1,0,0,1,0,31,19,1,0,0,0,0,0.0,62.15650177001953,62.15650177001953,11,961
3,1,1,0,1,1,1,0,26,16,1,0,1,45,45,2.3405799865722656,35.31858825683594,32.97800064086914,12,676
2,0,0,0,0,1,0,0,29,18,1,0,1,32,40,18.420230865478516,41.962467193603516,23.542221069335938,13,841
2,0,0,1,0,0,1,0,26,20,1,0,1,46,40,16.80388069152832,36.9664421081543,20.16254997253418,12,676
2,0,0,1,0,0,1,0,29,22,0,1,0,0,0,0.0,5.468339920043945,5.468339920043945,6,841
5,1,0,0,1,0,0,0,32,18,1,0,0,0,0,0.0,12.867929458618164,12.867929458618164,12,1024
2,0,0,1,0,0,1,0,30,21,1,0,1,52,40,20.58238983154297,53.602378845214844,33.02000045776367,13,900
2,0,0,1,0,0,1,0,24,17,0,1,1,12,35,3.7890100479125977,27.950481414794922,24.161479949951172,12,576
2,0,0,0,0,1,0,0,32,21,1,0,0,0,0,0.0,36.74603271484375,36.74603271484375,12,1024
3,1,0,1,0,0,1,0,28,20,0,1,0,0,0,0.0,41.794532775878906,41.794532775878906,10,784
5,1,0,0,1,0,0,0,35,19,1,0,1,49,39,15.439410209655762,48.45941162109375,33.02000045776367,12,1225
2,0,0,0,1,0,0,0,34,27,0,1,1,52,40,19.952640533447266,47.231380462646484,27.278749465942383,12,1156
2,0,0,0,0,1,0,0,35,20,1,0,1,52,38,16.80388069152832,70.395751953125,53.591880798339844,12,1225
2,0,0,0,0,1,0,0,35,19,1,0,0,0,0,0.0,0.0,0.0,8,1225
2,0,0,0,0,1,0,0,33,18,1,0,1,52,40,26.250160217285156,55.6490592956543,29.3989200592041,12,1089
2,0,0,0,0,1,0,0,32,19,1,0,0,0,0,0.0,14.704700469970703,14.704700469970703,12,1024
2,0,0,0,0,1,0,0,31,17,1,0,1,52,40,22.76552963256836,22.76552963256836,0.0,12,961
2,0,0,1,0,0,1,0,25,20,1,0,0,0,0,0.0,39.90528106689453,39.90528106689453,12,625
3,1,0,0,1,0,0,0,32,19,1,0,1,52,40,40.398590087890625,82.6024398803711,42.203880310058594,12,1024
6,1,0,0,0,1,0,0,35,20,1,0,1,52,40,20.72933006286621,47.96609115600586,27.23676872253418,12,1225
4,1,0,0,1,0,0,0,27,20,1,0,0,0,0,0.0,27.950481414794922,27.950481414794922,13,729
2,0,1,0,1,1,1,0,23,18,1,0,1,12,80,1.374959945678711,32.3692512512207,30.994300842285156,14,529
3,1,1,0,1,1,1,0,24,18,0,1,0,0,0,0.0,27.29974937438965,27.29974937438965,12,576
2,0,0,1,0,0,1,0,28,19,1,0,0,0,0,0.0,0.0,0.0,12,784
3,1,1,0,1,1,1,0,34,20,1,0,0,0,0,0.0,26.77495002746582,26.77495002746582,12,1156
3,1,0,1,0,0,1,0,29,18,1,0,1,40,40,8.407190322875977,29.40941047668457,21.002220153808594,12,841
2,0,1,0,1,1,1,0,30,24,1,0,1,18,25,4.691649913787842,42.48725128173828,37.795589447021484,14,900
2,0,1,0,1,1,1,0,34,23,1,0,0,0,0,0.0,42.49774932861328,42.49774932861328,14,1156
3,1,1,0,1,1,1,0,23,19,0,1,0,0,0,0.0,29.3989200592041,29.3989200592041,12,529
3,1,0,0,1,0,0,0,27,22,1,0,1,20,16,4.628680229187012,18.472721099853516,13.844049453735352,11,729
2,0,0,0,0,1,0,0,29,19,1,0,0,0,0,0.0,27.29974937438965,27.29974937438965,12,841
2,0,0,1,0,0,1,0,28,21,1,0,1,52,40,14.200910568237305,14.200910568237305,0.0,12,784
6,1,0,0,1,0,0,0,33,18,1,1,1,26,50,25.011640548706055,59.59553146362305,34.58387756347656,10,1089
3,1,0,0,1,0,0,0,34,18,1,0,0,0,0,0.0,36.12675094604492,36.12675094604492,12,1156
2,0,0,0,0,1,0,0,22,15,0,1,1,52,40,12.605530738830566,46.202781677246094,33.597251892089844,10,484
4,1,1,0,1,1,1,0,28,17,1,0,1,7,21,0.6612399816513062,38.45684051513672,37.795589447021484,12,784
3,1,1,0,1,1,1,0,31,23,1,0,1,52,40,23.43726921081543,56.9715576171875,33.53428268432617,12,961
2,0,0,0,0,1,0,0,24,19,1,0,0,0,0,0.0,47.02146911621094,47.02146911621094,12,576
2,0,0,0,1,0,0,0,23,18,1,0,0,0,0,0.0,26.26066017150879,26.26066017150879,12,529
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0.0,25.85131072998047,25.85131072998047,11,784
3,1,0,1,0,0,1,0,30,24,1,0,0,0,0,0.0,20.23602867126465,20.23602867126465,12,900
2,0,1,0,1,1,1,0,25,20,0,1,0,0,0,0.0,23.101390838623047,23.101390838623047,3,625
2,0,1,0,1,1,1,0,25,17,1,0,0,0,0,0.0,62.98569107055664,62.98569107055664,12,625
2,0,0,0,0,1,0,0,34,19,1,0,1,52,40,46.19231033325195,103.8670654296875,57.674781799316406,12,1156
2,0,0,0,0,1,0,0,35,28,1,0,0,0,0,0.0,6.843299865722656,6.843299865722656,14,1225
3,1,0,0,0,1,0,0,30,23,0,1,1,50,18,8.952969551086426,55.82749938964844,46.87453079223633,13,900
3,1,0,0,1,0,0,0,29,20,0,1,0,0,0,0.0,42.130409240722656,42.130409240722656,12,841
3,1,1,0,1,1,1,0,34,25,0,1,1,52,45,36.74603271484375,157.43800354003906,120.69194030761719,16,1156
2,0,0,0,1,0,0,0,34,26,1,0,1,52,40,37.795589447021484,95.92168426513672,58.12609100341797,17,1156
3,1,0,0,1,0,0,0,30,20,0,1,1,8,40,0.7662000060081482,35.83287811279297,35.06669235229492,10,900
2,0,0,0,1,0,0,0,25,22,1,0,0,0,0,0.0,56.551719665527344,56.551719665527344,12,625
2,0,0,0,1,0,0,0,33,22,0,1,1,40,30,0.8501699566841125,28.14990997314453,27.29974937438965,7,1089
2,0,0,0,1,0,0,0,26,20,1,0,1,11,30,4.418759822845459,10.737269401550293,6.318509578704834,12,676
3,1,0,1,0,0,1,0,24,15,1,0,1,12,40,3.3691699504852295,31.7185001373291,28.34933090209961,11,576
2,0,0,0,1,0,0,0,31,20,1,0,1,52,40,27.29974937438965,54.5994987487793,27.29974937438965,12,961
2,0,0,0,1,0,0,0,34,18,1,0,1,52,40,31.498090744018555,56.69866180419922,25.200580596923828,12,1156
3,1,0,0,0,1,0,0,34,18,1,0,0,0,0,0.0,33.849159240722656,33.849159240722656,13,1156
4,1,0,1,0,0,1,0,33,18,1,0,0,0,0,0.0,21.002220153808594,21.002220153808594,13,1089
2,0,1,0,1,1,1,0,31,17,0,1,1,30,30,4.628680229187012,10.306940078735352,5.67825984954834,11,961
2,0,0,1,0,0,1,0,32,23,1,0,0,0,0,0.0,50.39065933227539,50.39065933227539,14,1024
2,0,0,0,0,1,0,0,27,20,1,0,1,40,25,14.704700469970703,54.5994987487793,39.89478302001953,11,729
2,0,1,0,1,1,1,0,31,17,1,0,1,52,40,30.44849967956543,85.0374984741211,54.5890007019043,13,961
2,0,0,0,0,1,0,0,34,23,1,0,1,26,8,21.212141036987305,94.0954360961914,72.88324737548828,17,1156
2,0,0,0,1,0,0,0,33,18,1,0,0,0,0,0.0,43.04352951049805,43.04352951049805,12,1089
2,0,0,1,0,0,1,0,33,23,1,0,0,0,0,0.0,47.88212966918945,47.88212966918945,12,1089
2,0,0,0,0,1,0,0,34,22,1,0,1,52,40,31.498090744018555,73.4920654296875,41.99394226074219,12,1156
2,0,0,0,1,0,0,0,26,17,1,0,0,0,0,0.0,30.238590240478516,30.238590240478516,10,676
3,1,1,0,1,1,1,0,29,23,1,0,1,52,38,22.681560516357422,73.07218933105469,50.39065933227539,13,841
2,0,0,1,0,0,1,0,29,20,1,0,1,52,40,31.036270141601562,67.36243438720703,36.32619094848633,12,841
2,0,0,1,0,0,1,0,35,19,1,0,1,52,40,35.696441650390625,40.11519241333008,4.418759822845459,12,1225
3,1,0,0,0,1,0,0,28,20,1,0,1,21,40,10.506360054016113,52.500308990478516,41.99394226074219,12,784
2,0,0,0,0,1,0,0,35,24,1,0,1,52,38,27.61463165283203,80.6292495727539,53.01462936401367,12,1225
2,0,0,0,0,1,0,0,28,17,1,0,1,52,40,25.200580596923828,67.19450378417969,41.99394226074219,13,784
2,0,1,0,1,1,1,0,35,21,1,0,1,14,24,3.4531397819519043,55.722530364990234,52.2694091796875,12,1225
2,0,0,0,1,0,0,0,35,24,1,0,1,20,40,8.407190322875977,42.01494216918945,33.607749938964844,12,1225
2,0,0,1,0,0,1,0,27,17,1,0,1,52,40,23.101390838623047,67.19450378417969,44.0931282043457,12,729
4,1,0,1,0,0,1,0,35,18,0,1,1,48,40,9.036940574645996,47.5567512512207,38.51980972290039,12,1225
3,1,1,0,1,1,1,0,31,22,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,12,961
3,1,0,0,0,1,0,0,28,17,1,0,0,0,0,0.0,67.18399810791016,67.18399810791016,13,784
4,1,0,0,0,1,0,0,33,18,1,0,1,25,40,16.80388069152832,50.401161193847656,33.597251892089844,14,1089
3,1,0,0,0,1,0,0,31,21,1,0,1,52,40,40.94437789916992,66.36531066894531,25.42098045349121,12,961
2,0,0,0,1,0,0,0,29,22,1,0,1,32,38,12.605530738830566,54.5994987487793,41.99394226074219,12,841
3,1,0,1,0,0,1,0,27,18,1,0,0,0,0,0.0,29.430410385131836,29.430410385131836,12,729
3,1,1,0,1,1,1,0,33,20,1,0,1,32,48,12.605530738830566,37.18684005737305,24.581310272216797,12,1089
2,0,1,0,1,1,1,0,31,25,1,0,1,45,45,19.931640625,75.34981536865234,55.41815948486328,14,961
3,1,0,0,1,0,0,0,35,18,1,1,1,50,20,15.754300117492676,26.365610122680664,10.611320495605469,18,1225
2,0,0,1,0,0,1,0,31,22,1,0,1,27,30,28.34933090209961,70.57418823242188,42.22488021850586,16,961
3,1,1,0,1,1,1,0,28,16,1,0,1,50,50,11.031160354614258,69.8290023803711,69.8290023803711,9,784
2,0,1,0,1,1,1,0,32,20,1,0,1,50,40,23.101390838623047,56.69866180419922,33.597251892089844,12,1024
2,0,0,0,0,1,0,0,26,21,1,0,0,0,0,0.0,1.68982994556427,1.68982994556427,12,676
3,1,0,1,0,0,1,0,21,16,1,0,0,0,0,0.0,0.0,0.0,12,441
2,0,1,0,1,1,1,0,35,20,1,0,1,52,40,31.66602897644043,72.09606170654297,40.430057525634766,12,1225
3,1,1,0,1,1,1,0,35,21,1,0,1,52,8,10.506360054016113,81.6473159790039,71.14093780517578,13,1225
2,0,0,1,0,0,1,0,32,18,1,0,1,52,45,39.89478302001953,56.69866180419922,16.80388069152832,14,1024
2,0,0,0,1,0,0,0,32,21,1,0,0,0,0,0.0,62.98569107055664,62.98569107055664,14,1024
2,0,1,0,1,1,1,0,35,21,1,0,1,52,40,32.54766845703125,49.404029846191406,16.856359481811523,12,1225
2,0,0,0,1,0,0,0,33,20,1,0,1,52,40,37.16584014892578,106.44906616210938,69.28318786621094,15,1089
4,1,0,0,0,1,0,0,30,20,1,0,1,40,40,12.605530738830566,81.88874816894531,69.28318786621094,11,900
3,1,0,0,0,1,0,0,34,23,1,0,0,0,0,0.0,57.34941101074219,57.34941101074219,12,1156
2,0,0,0,1,0,0,0,35,31,1,0,1,52,40,48.29146957397461,96.58293914794922,48.29146957397461,12,1225
2,0,0,0,1,0,0,0,30,24,1,0,1,52,40,12.479589462280273,58.25205993652344,45.77246856689453,14,900
3,1,0,0,1,0,0,0,35,18,1,0,1,40,38,14.704700469970703,64.63352966308594,49.928810119628906,14,1225
3,1,0,0,1,0,0,0,31,22,0,1,0,0,0,0.0,130.1592559814453,130.1592559814453,12,961
2,0,0,0,1,0,0,0,28,21,1,0,0,0,0,0.0,33.597251892089844,33.597251892089844,14,784
2,0,0,0,1,0,0,0,32,21,1,0,1,3,40,1.3329700231552124,38.65625,37.323280334472656,13,1024
3,1,1,0,1,1,1,0,33,17,1,0,1,52,40,21.002220153808594,65.0953369140625,44.0931282043457,11,1089
3,1,0,0,0,1,0,0,34,18,1,0,0,0,0,0.0,9.24686050415039,9.24686050415039,12,1156
2,0,0,0,1,0,0,0,32,22,1,0,1,3,15,0.43032997846603394,10.72676944732666,10.2964506149292,16,1024
2,0,1,0,1,1,1,0,30,18,1,0,1,52,40,21.841890335083008,41.50065994262695,19.658750534057617,12,900
2,0,0,0,0,1,0,0,35,20,1,0,1,52,40,43.90419006347656,85.06900024414062,41.16477966308594,17,1225
2,0,0,0,1,0,0,0,35,24,1,0,1,21,24,8.407190322875977,73.4920654296875,65.08487701416016,12,1225
2,0,0,1,0,0,1,0,33,23,1,0,1,12,40,4.2088398933410645,58.7978401184082,54.5890007019043,16,1089
2,0,0,1,0,0,1,0,30,19,1,0,1,52,40,25.200580596923828,68.4540023803711,43.25346755981445,12,900
2,0,1,0,1,1,1,0,33,23,1,0,1,52,40,35.696441650390625,74.55213165283203,38.855690002441406,12,1089
2,0,1,0,1,1,1,0,32,22,1,0,1,50,50,14.53676986694336,45.63603210449219,31.09925079345703,12,1024
2,0,0,0,0,1,0,0,23,18,1,0,1,38,30,3.579090118408203,35.07719039916992,31.498090744018555,12,529
2,0,0,0,0,1,0,0,30,20,1,0,1,52,38,31.498090744018555,79.78956604003906,48.29146957397461,16,900
2,0,1,0,1,1,1,0,28,17,1,0,1,30,40,34.6468391418457,66.14493560791016,31.498090744018555,12,784
3,1,1,0,1,1,1,0,33,19,1,0,1,50,35,15.754300117492676,69.09425354003906,53.34000015258789,12,1089
3,1,1,0,1,1,1,0,34,28,1,0,0,0,0,0.0,89.22531127929688,89.22531127929688,18,1156
2,0,0,1,0,0,1,0,31,24,0,1,1,24,30,3.096280097961426,66.89012908935547,63.793880462646484,16,961
3,1,0,0,0,1,0,0,34,19,1,0,1,43,40,35.696441650390625,73.4920654296875,37.795589447021484,13,1156
2,0,0,0,1,0,0,0,35,21,1,0,1,30,30,8.407190322875977,113.37631225585938,104.96913146972656,16,1225
