schoolid,hispanic,college,black,otherrace,female,register,distance
7743,0,1,1,0,1,1,6.0
7743,0,1,1,0,0,0,6.0
7743,0,1,1,0,1,1,6.0
7743,0,1,1,0,0,1,6.0
7795,0,0,1,0,0,1,17.0
7795,0,0,0,0,0,0,17.0
7795,0,0,1,0,0,0,17.0
7795,0,0,0,0,1,0,17.0
7795,0,0,0,0,0,1,17.0
7795,0,1,0,0,1,1,17.0
7795,0,1,0,0,1,1,17.0
7795,0,1,1,0,1,0,17.0
7795,1,1,0,0,1,1,17.0
7795,0,1,0,1,0,0,17.0
7795,0,1,0,0,1,1,17.0
7795,0,0,0,0,0,1,17.0
7827,0,1,0,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,1,0,1,0,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,1,1,0,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,1,0,1,0,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,0,0,1,0,3.0
7827,0,1,0,0,1,0,3.0
7827,1,1,0,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,0,0,0,1,0,3.0
7827,0,1,1,0,1,0,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7827,0,1,0,0,1,0,3.0
7827,0,1,1,0,1,1,3.0
7827,0,1,0,0,1,1,3.0
7883,0,1,0,0,0,0,4.0
7883,0,1,0,0,0,1,4.0
7883,0,0,0,0,0,0,4.0
7883,0,1,0,0,1,1,4.0
7883,0,1,0,0,1,1,4.0
7883,0,1,0,0,0,1,4.0
7883,0,1,0,0,0,1,4.0
7883,0,1,0,0,1,0,4.0
7883,0,1,0,0,0,0,4.0
7907,0,1,0,0,0,1,8.0
7907,0,0,0,0,0,1,8.0
7907,0,1,0,0,0,1,8.0
7907,1,1,0,0,1,0,8.0
7907,1,0,0,0,0,1,8.0
7907,0,1,0,0,1,1,8.0
7907,0,1,0,0,0,1,8.0
7907,0,0,0,0,0,1,8.0
7907,0,0,0,0,1,1,8.0
7907,0,1,1,0,1,0,8.0
7907,0,0,0,0,1,0,8.0
7907,0,1,0,0,1,0,8.0
7907,0,1,0,0,0,0,8.0
7907,1,0,0,0,0,0,8.0
7907,0,0,0,0,0,0,8.0
7907,0,1,0,0,0,0,8.0
7908,1,1,0,0,0,1,1.0
7908,0,1,1,0,1,1,1.0
7908,1,1,0,0,1,1,1.0
7908,1,1,0,0,1,1,1.0
7908,1,0,0,0,0,1,1.0
7908,1,1,0,0,1,0,1.0
7908,1,1,0,0,0,0,1.0
7908,1,0,0,0,1,1,1.0
7908,0,0,1,0,0,0,1.0
7908,1,0,0,0,1,1,1.0
7908,1,0,0,0,1,0,1.0
7908,1,1,0,0,1,1,1.0
7908,1,1,0,0,0,0,1.0
7908,1,0,0,0,0,1,1.0
7913,0,0,0,0,0,1,3.0
7913,0,1,0,0,0,1,3.0
7913,0,0,0,0,1,0,3.0
7913,0,1,0,0,1,0,3.0
7913,0,1,0,0,1,1,3.0
7913,1,1,0,0,0,1,3.0
7913,0,0,0,0,0,0,3.0
7913,0,1,0,0,0,1,3.0
7913,0,1,0,0,0,1,3.0
7913,0,0,0,0,1,1,3.0
7914,0,1,0,0,0,0,10.0
7914,1,0,0,0,0,1,10.0
7914,0,0,0,0,0,1,10.0
7914,0,1,0,0,0,1,10.0
7914,0,0,0,0,0,0,10.0
7914,0,1,0,0,1,0,10.0
7914,0,1,0,0,1,0,10.0
7914,0,0,0,0,1,1,10.0
7914,0,1,0,0,0,1,10.0
7914,0,1,0,0,0,1,10.0
7914,0,1,0,0,1,1,10.0
7914,0,1,0,0,1,1,10.0
7914,0,1,0,0,0,1,10.0
7914,0,0,0,0,1,0,10.0
7919,0,1,0,0,0,1,10.0
7919,0,1,0,0,0,1,10.0
7919,0,1,0,0,0,1,10.0
7919,0,1,0,0,1,0,10.0
7919,0,1,0,0,0,1,10.0
7919,0,1,0,0,0,0,10.0
7919,0,0,0,0,1,0,10.0
7919,0,1,0,0,1,1,10.0
7919,1,1,0,0,1,1,10.0
7919,0,0,0,0,1,1,10.0
7919,0,0,0,0,0,0,10.0
7939,0,0,0,0,0,1,30.000001907348633
7939,0,1,0,0,1,0,30.000001907348633
7939,1,1,0,0,0,1,30.000001907348633
7939,0,1,0,0,1,1,30.000001907348633
7939,0,1,0,0,0,1,30.000001907348633
7939,0,1,0,0,0,1,30.000001907348633
7954,1,1,0,0,1,1,5.0
7954,0,1,0,0,0,0,5.0
7954,0,1,1,0,1,1,5.0
7954,1,1,0,0,0,1,5.0
7954,1,1,0,0,1,0,5.0
7954,0,1,0,0,1,0,5.0
7954,0,1,0,0,0,1,5.0
7954,0,0,0,0,1,1,5.0
7954,0,1,0,1,0,1,5.0
7954,0,1,0,0,1,1,5.0
7954,0,1,0,0,1,0,5.0
7954,0,1,1,0,1,1,5.0
7954,0,0,0,0,1,1,5.0
7954,0,0,0,0,0,0,5.0
7954,0,1,0,0,0,1,5.0
7954,0,1,0,0,1,1,5.0
7954,0,0,0,0,0,0,5.0
7977,1,1,0,0,0,1,5.0
7977,0,0,0,1,1,0,5.0
7977,0,1,0,0,0,1,5.0
7977,0,1,0,1,0,1,5.0
7977,1,1,0,0,0,1,5.0
7977,0,1,0,0,0,1,5.0
7977,0,1,0,1,0,0,5.0
7977,0,1,0,1,0,0,5.0
7977,0,0,0,1,0,1,5.0
7977,0,1,0,1,0,0,5.0
7977,0,1,1,0,0,0,5.0
7977,0,1,0,1,1,0,5.0
7977,0,1,0,1,1,1,5.0
7977,0,1,0,1,1,0,5.0
7977,0,0,0,0,1,1,5.0
7977,1,0,0,0,0,0,5.0
7977,1,1,0,0,1,0,5.0
7977,0,0,0,0,0,1,5.0
7995,0,0,0,0,1,1,3.0
7995,0,1,0,0,1,1,3.0
7995,0,0,0,0,0,1,3.0
7995,0,1,0,1,0,1,3.0
7995,0,1,0,0,1,1,3.0
7995,0,0,0,0,0,1,3.0
7995,0,0,0,0,0,1,3.0
7995,0,0,0,0,0,0,3.0
7995,0,0,0,0,1,0,3.0
7995,1,1,0,0,0,1,3.0
8009,0,1,0,0,0,1,2.0
8009,0,0,1,0,0,0,2.0
8009,1,1,0,0,0,1,2.0
8009,0,0,1,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,0,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,0,2.0
8009,0,1,0,0,0,1,2.0
8009,1,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,1,0,0,0,0,1,2.0
8009,0,1,1,0,0,0,2.0
8009,0,1,0,0,0,1,2.0
8009,1,0,0,0,0,1,2.0
8009,0,1,0,1,0,1,2.0
8009,0,1,0,0,0,0,2.0
8009,1,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8009,0,1,0,0,0,1,2.0
8032,0,1,0,0,0,1,10.0
8032,0,1,1,0,0,0,10.0
8032,0,1,0,1,0,1,10.0
8032,0,1,1,0,1,1,10.0
8032,0,1,1,0,1,1,10.0
8032,0,0,1,0,0,1,10.0
8040,0,0,0,0,1,0,5.0
8040,0,1,0,0,1,1,5.0
8040,0,1,0,0,1,1,5.0
8040,0,1,0,0,1,1,5.0
8040,1,1,0,0,0,1,5.0
8040,0,1,0,0,0,1,5.0
8040,0,1,0,0,0,1,5.0
8040,0,0,0,0,1,1,5.0
8040,0,0,0,0,1,0,5.0
8040,1,0,0,0,1,0,5.0
8040,0,1,0,0,0,1,5.0
8075,1,0,0,0,0,0,2.0
8075,0,1,0,1,0,0,2.0
8075,0,0,0,0,1,1,2.0
8075,0,1,0,1,1,1,2.0
8075,0,1,0,0,1,0,2.0
8075,0,0,0,0,0,1,2.0
8075,1,0,0,0,0,0,2.0
8075,1,1,0,0,1,0,2.0
8075,1,1,0,0,1,1,2.0
8075,0,1,0,1,1,0,2.0
8075,0,1,0,1,1,1,2.0
8075,0,0,0,1,0,1,2.0
8075,0,0,0,0,0,1,2.0
8075,0,0,0,1,0,0,2.0
8075,0,1,0,1,0,1,2.0
8078,0,1,0,0,0,1,4.0
8078,0,0,0,0,0,0,4.0
8078,0,1,0,0,1,1,4.0
8078,0,1,0,0,1,1,4.0
8078,0,0,0,1,1,0,4.0
8078,0,0,0,0,0,0,4.0
8109,0,1,0,0,0,1,28.0
8109,0,0,0,0,0,1,28.0
8109,0,0,0,0,1,0,28.0
8109,1,0,0,0,0,1,28.0
8109,0,0,0,0,1,1,28.0
8109,0,0,1,0,1,0,28.0
8109,0,0,0,0,1,1,28.0
8109,0,0,0,0,0,1,28.0
8109,1,0,0,0,0,1,28.0
8109,0,0,0,0,0,0,28.0
8109,0,1,1,0,1,1,28.0
8110,0,0,0,0,1,1,10.0
8110,0,1,0,0,0,0,10.0
8110,0,0,0,0,0,1,10.0
8110,0,1,0,0,0,1,10.0
8110,0,0,0,0,0,1,10.0
8110,0,1,0,0,1,1,10.0
8110,0,1,0,0,1,1,10.0
8110,0,0,0,0,0,0,10.0
8110,0,0,0,0,1,0,10.0
8110,1,0,0,0,0,1,10.0
8110,0,1,0,0,0,1,10.0
8110,0,1,0,0,1,1,10.0
8110,1,1,0,0,1,1,10.0
8110,0,1,0,0,0,1,10.0
8110,0,0,0,0,1,0,10.0
8110,0,1,0,0,0,1,10.0
8111,1,0,0,0,1,1,18.0
8111,0,1,0,0,1,0,18.0
8111,0,0,0,0,1,0,18.0
8111,0,0,0,0,1,0,18.0
8111,0,0,0,1,0,0,18.0
8111,0,0,0,1,1,0,18.0
8111,0,1,0,0,1,1,18.0
8111,0,0,0,0,1,0,18.0
8111,1,0,0,0,0,0,18.0
8111,0,0,0,0,0,1,18.0
8149,0,0,0,1,0,0,18.0
8149,1,1,0,0,0,1,18.0
8149,0,1,0,0,1,1,18.0
8149,0,0,0,0,0,1,18.0
8149,0,1,0,0,1,1,18.0
8149,0,1,1,0,1,1,18.0
8149,1,1,0,0,1,0,18.0
8149,1,0,0,0,0,0,18.0
8149,1,0,0,0,0,1,18.0
8150,0,1,0,0,1,1,5.0
8150,0,1,0,0,1,1,5.0
8150,0,1,0,0,0,1,5.0
8150,0,1,0,0,1,1,5.0
8150,0,0,0,0,0,1,5.0
8150,0,1,0,0,1,1,5.0
8150,0,1,0,0,1,0,5.0
8150,0,1,0,0,1,1,5.0
8150,0,1,0,0,0,1,5.0
8150,0,1,1,0,1,0,5.0
8150,0,1,0,0,1,1,5.0
8150,0,1,0,0,0,1,5.0
8150,0,1,0,0,0,1,5.0
8150,0,1,0,0,1,1,5.0
8150,1,1,0,0,1,1,5.0
8150,0,0,0,0,1,0,5.0
8150,0,1,0,0,1,1,5.0
8150,1,1,0,0,1,1,5.0
8150,0,1,0,0,1,1,5.0
8150,0,0,0,0,0,1,5.0
8150,0,1,0,0,1,0,5.0
8150,0,1,0,0,1,1,5.0
8150,1,1,0,0,0,0,5.0
8150,0,1,0,0,1,1,5.0
8163,0,1,0,0,0,1,3.0
8163,0,1,0,0,1,1,3.0
8163,0,1,0,0,1,0,3.0
8163,0,0,0,0,1,0,3.0
8163,1,1,0,0,0,1,3.0
8163,1,1,0,0,1,1,3.0
8163,0,0,0,0,1,1,3.0
8163,0,0,0,0,1,0,3.0
8163,0,0,0,0,1,1,3.0
8163,0,0,0,0,1,1,3.0
8163,0,1,0,0,0,1,3.0
8163,0,1,0,0,0,1,3.0
8163,0,0,0,0,0,0,3.0
8163,0,1,0,0,1,0,3.0
8175,1,1,0,0,1,1,30.000001907348633
8175,1,1,0,0,1,1,30.000001907348633
8175,1,1,0,0,0,1,30.000001907348633
8175,0,0,0,0,1,0,30.000001907348633
8175,1,1,0,0,0,1,30.000001907348633
8175,0,0,0,0,0,1,30.000001907348633
8175,1,1,0,0,1,0,30.000001907348633
8175,1,0,0,0,0,1,30.000001907348633
8175,1,1,0,0,0,1,30.000001907348633
8175,1,1,0,0,1,1,30.000001907348633
8176,0,1,1,0,0,1,1.0
8176,0,0,0,0,1,1,1.0
8176,0,0,0,0,1,0,1.0
8176,0,1,0,0,1,0,1.0
8176,0,0,0,0,0,1,1.0
8176,0,0,0,0,1,1,1.0
8176,0,0,0,0,0,1,1.0
8176,0,0,0,0,1,1,1.0
8177,0,1,1,0,1,1,2.0
8177,0,0,0,1,0,0,2.0
8177,0,1,0,0,0,1,2.0
8177,1,1,0,0,0,0,2.0
8177,0,1,0,0,1,1,2.0
8177,1,0,0,0,0,0,2.0
8177,0,1,0,0,1,1,2.0
8177,0,1,0,0,0,1,2.0
8177,1,1,0,0,0,1,2.0
8177,0,1,1,0,0,1,2.0
8177,0,1,0,0,0,1,2.0
8180,1,0,0,0,1,1,16.0
8180,0,1,1,0,1,1,16.0
8180,0,1,0,0,1,1,16.0
8180,1,0,0,0,0,1,16.0
8180,0,1,0,0,1,1,16.0
8180,0,0,0,0,0,1,16.0
8180,1,1,0,0,0,1,16.0
8180,0,0,0,0,1,0,16.0
8180,0,1,1,0,1,0,16.0
8180,1,0,0,0,0,1,16.0
8185,0,0,0,0,1,0,1.0
8185,0,1,0,0,0,1,1.0
8185,0,0,0,0,1,1,1.0
8185,0,0,0,0,0,0,1.0
8185,0,1,0,0,1,0,1.0
8185,1,1,0,0,0,0,1.0
8185,0,1,0,0,0,1,1.0
8185,0,1,0,0,1,1,1.0
8185,0,0,0,0,0,0,1.0
8185,1,0,0,0,0,1,1.0
8188,0,1,0,0,1,1,1.0
8188,0,1,0,0,1,1,1.0
8188,0,0,0,0,1,1,1.0
8188,0,1,0,0,1,1,1.0
8188,0,1,0,0,1,0,1.0
8188,0,0,1,0,0,0,1.0
8188,0,1,0,0,0,1,1.0
8188,0,1,1,0,1,0,1.0
8188,0,1,0,0,1,0,1.0
8188,0,0,1,0,0,1,1.0
8188,0,0,1,0,0,1,1.0
8188,1,1,0,0,1,1,1.0
8188,1,0,0,0,0,0,1.0
8188,0,0,0,0,1,1,1.0
8188,0,1,0,0,0,1,1.0
8188,0,1,0,0,1,0,1.0
8188,0,0,0,0,1,1,1.0
8192,0,1,1,0,1,1,10.0
8192,0,1,1,0,0,1,10.0
8192,0,0,1,0,1,1,10.0
8192,0,1,1,0,1,1,10.0
8192,1,0,0,0,1,1,10.0
8192,1,0,0,0,0,1,10.0
8192,0,0,1,0,1,1,10.0
8192,0,0,1,0,1,1,10.0
8192,0,0,1,0,0,0,10.0
8192,1,1,0,0,0,1,10.0
8192,0,0,1,0,1,1,10.0
8193,0,1,1,0,0,1,12.0
8193,0,0,0,0,0,1,12.0
8193,0,1,0,0,0,1,12.0
8193,0,0,0,0,0,1,12.0
8193,0,1,0,0,0,1,12.0
8193,1,1,0,0,0,1,12.0
8193,0,1,0,0,0,0,12.0
8193,0,1,0,0,0,1,12.0
8193,0,1,0,0,0,1,12.0
8193,0,1,0,0,0,1,12.0
8193,0,1,1,0,0,1,12.0
8193,1,1,0,0,0,0,12.0
8193,0,1,1,0,0,1,12.0
8193,0,1,0,0,0,1,12.0
8193,0,0,1,0,0,0,12.0
8193,0,0,0,0,0,1,12.0
8193,0,1,1,0,0,1,12.0
8202,0,1,0,0,1,1,12.0
8202,0,0,0,0,1,1,12.0
8202,0,1,0,0,1,1,12.0
8202,0,1,0,0,1,1,12.0
8202,0,0,1,0,0,1,12.0
8202,0,0,0,0,1,1,12.0
8202,0,1,0,0,0,1,12.0
8202,0,0,0,0,1,0,12.0
8202,0,0,1,0,0,1,12.0
8202,0,0,0,0,0,0,12.0
8202,0,0,0,0,1,1,12.0
8202,0,1,0,0,0,1,12.0
8202,0,1,0,0,1,0,12.0
8215,0,0,1,0,0,0,10.0
8215,0,0,0,0,1,1,10.0
8215,0,1,0,0,1,1,10.0
8215,0,0,0,0,0,1,10.0
8215,1,1,0,0,1,1,10.0
8215,0,0,0,0,0,1,10.0
8215,0,1,0,0,1,1,10.0
8215,0,0,0,0,0,0,10.0
8215,0,1,0,0,1,1,10.0
8219,0,1,1,0,1,1,7.0
8219,0,0,1,0,0,1,7.0
8219,0,1,0,1,1,0,7.0
8219,0,0,0,0,1,1,7.0
8219,0,1,0,1,0,0,7.0
8219,0,0,0,0,1,0,7.0
8219,0,1,1,0,1,0,7.0
8241,0,1,1,0,0,1,10.0
8241,1,1,0,0,0,0,10.0
8241,0,1,0,1,0,0,10.0
8241,0,1,0,1,0,1,10.0
8260,1,0,0,0,0,0,8.0
8260,0,0,0,0,0,0,8.0
8260,0,0,0,0,1,0,8.0
8260,0,1,0,0,1,1,8.0
8260,0,1,0,0,1,1,8.0
8260,1,1,0,0,1,1,8.0
8260,0,1,0,0,1,0,8.0
8260,0,1,0,0,1,1,8.0
8260,0,1,1,0,0,1,8.0
8260,0,1,0,0,1,1,8.0
8260,0,0,0,0,0,1,8.0
8260,0,1,0,0,1,1,8.0
8260,0,1,0,0,0,1,8.0
8260,0,0,0,0,1,1,8.0
8260,0,0,1,0,0,0,8.0
8269,0,1,0,0,0,1,8.0
8269,0,1,0,0,0,1,8.0
8269,0,0,0,0,0,1,8.0
8269,0,1,0,0,1,1,8.0
8269,0,1,0,0,0,0,8.0
8269,0,0,0,0,1,1,8.0
8269,1,1,0,0,0,0,8.0
8269,0,0,0,1,1,0,8.0
8269,0,1,0,0,0,1,8.0
8269,0,1,0,0,1,0,8.0
8269,0,0,0,0,1,0,8.0
8311,0,1,0,0,0,1,8.0
8311,1,0,0,0,1,0,8.0
8311,0,1,0,0,0,1,8.0
8311,0,1,1,0,1,0,8.0
8311,0,0,0,0,1,0,8.0
8311,0,1,0,0,1,1,8.0
8311,1,0,0,0,0,0,8.0
8311,0,0,0,1,1,0,8.0
8311,0,1,0,0,1,1,8.0
8311,0,0,0,0,0,0,8.0
8311,0,1,1,0,0,1,8.0
8311,1,0,0,0,0,1,8.0
8311,0,1,1,0,1,1,8.0
8311,0,0,1,0,1,0,8.0
8311,0,1,1,0,0,1,8.0
8316,0,1,0,0,0,1,6.0
8316,0,1,0,0,0,1,6.0
8316,0,0,0,0,1,1,6.0
8316,0,1,0,0,1,1,6.0
8316,0,0,0,0,1,1,6.0
8316,0,1,0,0,0,1,6.0
8316,0,1,0,0,0,1,6.0
8316,0,1,0,0,1,1,6.0
8316,0,1,0,0,0,0,6.0
8316,0,1,0,1,0,0,6.0
8316,0,1,0,0,1,0,6.0
8342,0,1,0,0,1,1,15.000000953674316
8342,1,1,0,0,0,1,15.000000953674316
8342,0,0,0,0,0,1,15.000000953674316
8342,1,1,0,0,1,0,15.000000953674316
8342,0,0,0,0,1,0,15.000000953674316
8342,0,0,0,0,1,1,15.000000953674316
8342,0,0,0,0,0,0,15.000000953674316
8351,0,0,0,0,1,1,25.0
8351,0,1,0,0,1,1,25.0
8351,0,1,0,0,1,0,25.0
8351,0,0,0,0,1,0,25.0
8351,0,0,0,0,0,1,25.0
8351,0,0,0,0,0,0,25.0
8351,0,1,0,0,0,1,25.0
8351,0,0,0,0,0,1,25.0
8351,0,0,0,0,1,0,25.0
8351,0,0,0,0,1,1,25.0
8351,0,0,0,0,1,0,25.0
8351,0,0,0,0,0,1,25.0
8351,0,0,0,0,1,0,25.0
8355,0,0,0,0,1,1,8.0
8355,0,1,0,0,0,1,8.0
8355,0,1,0,0,1,1,8.0
8355,0,1,0,0,0,0,8.0
8355,0,1,0,0,0,1,8.0
8355,1,0,0,0,1,1,8.0
8355,0,0,0,0,1,1,8.0
8355,0,1,0,0,0,1,8.0
8355,0,1,0,0,1,0,8.0
8355,0,1,0,0,0,0,8.0
8355,0,0,0,0,0,1,8.0
8355,0,0,0,0,1,1,8.0
8355,0,1,0,0,1,1,8.0
8355,0,1,0,0,1,1,8.0
8355,0,1,0,0,0,0,8.0
8355,0,1,0,0,0,0,8.0
8355,0,0,0,0,1,0,8.0
8355,0,1,0,0,1,0,8.0
8357,0,1,0,0,1,1,3.0
8357,0,0,0,0,0,0,3.0
8357,0,0,0,0,1,0,3.0
8357,0,1,0,0,1,1,3.0
8357,0,0,0,1,0,0,3.0
8357,0,0,0,0,1,1,3.0
8357,0,1,0,0,0,1,3.0
8357,0,0,0,0,0,1,3.0
8362,0,0,0,0,1,1,10.0
8362,0,0,0,0,0,0,10.0
8362,0,0,0,0,1,0,10.0
8362,0,1,0,0,0,0,10.0
8362,0,0,0,0,1,1,10.0
8362,0,1,0,0,1,1,10.0
8362,0,1,0,0,0,0,10.0
8362,0,1,0,0,1,0,10.0
8362,0,0,0,0,1,1,10.0
8367,0,0,0,1,0,1,20.0
8367,1,0,0,0,0,1,20.0
8367,0,0,0,0,0,0,20.0
8367,0,0,0,0,1,0,20.0
8367,0,0,0,0,1,1,20.0
8367,1,0,0,0,0,0,20.0
8367,0,0,1,0,0,0,20.0
8367,1,0,0,0,1,1,20.0
8367,0,0,0,0,1,1,20.0
8367,0,0,0,0,0,1,20.0
8379,0,1,0,1,0,0,5.0
8379,1,1,0,0,0,1,5.0
8379,0,1,0,0,0,0,5.0
8379,0,1,1,0,0,1,5.0
8420,0,1,0,0,0,1,20.0
8420,1,0,0,0,0,0,20.0
8420,1,0,0,0,1,1,20.0
8420,1,0,0,0,1,0,20.0
8420,1,1,0,0,1,1,20.0
8420,1,0,0,0,1,0,20.0
8420,1,0,0,0,0,0,20.0
8420,1,1,0,0,0,1,20.0
8421,0,1,1,0,1,0,3.0
8421,0,1,0,0,0,1,3.0
8421,1,1,0,0,1,1,3.0
8421,0,1,0,0,0,0,3.0
8421,1,1,0,0,0,1,3.0
8427,0,1,0,0,0,1,7.0
8427,0,1,0,0,0,1,7.0
8427,0,1,0,0,1,1,7.0
8427,0,1,0,0,1,1,7.0
8427,0,0,0,0,1,0,7.0
8427,0,1,0,0,0,1,7.0
8427,0,1,0,0,1,0,7.0
8427,0,1,0,0,1,1,7.0
8427,0,1,1,0,1,0,7.0
8427,0,0,1,0,0,1,7.0
8427,0,0,0,0,1,0,7.0
8427,0,1,0,0,1,0,7.0
8434,0,1,1,0,0,1,2.0
8434,0,1,0,0,1,1,2.0
8434,0,0,0,0,0,0,2.0
8434,0,0,0,0,1,0,2.0
8434,0,1,0,0,1,1,2.0
8434,0,0,1,0,0,1,2.0
8434,0,0,0,0,0,1,2.0
8434,0,1,0,0,0,1,2.0
8434,0,0,0,0,1,0,2.0
8441,0,0,1,0,1,1,10.0
8441,0,0,1,0,0,1,10.0
8441,0,0,1,0,0,0,10.0
8441,0,0,1,0,1,0,10.0
8441,1,0,0,0,0,1,10.0
8441,0,1,1,0,1,1,10.0
8441,0,1,1,0,0,1,10.0
8441,0,1,1,0,0,1,10.0
8445,0,0,0,0,1,1,1.0
8445,1,1,0,0,1,1,1.0
8445,1,1,0,0,0,1,1.0
8445,0,0,0,0,1,0,1.0
8445,1,0,0,0,1,1,1.0
8445,1,1,0,0,1,1,1.0
8445,1,0,0,0,0,1,1.0
8445,1,0,0,0,1,1,1.0
8445,0,0,0,1,1,1,1.0
8445,1,0,0,0,1,1,1.0
8445,1,0,0,0,1,1,1.0
8445,1,0,0,0,0,1,1.0
8445,0,0,0,0,1,0,1.0
8445,0,0,1,0,1,0,1.0
8445,0,1,1,0,1,0,1.0
8445,1,1,0,0,1,1,1.0
8445,1,1,0,0,1,1,1.0
8456,0,1,0,0,0,1,1.0
8456,0,0,0,0,0,1,1.0
8456,1,1,0,0,0,1,1.0
8456,0,1,0,0,1,1,1.0
8456,0,1,0,0,1,0,1.0
8456,0,0,0,0,1,1,1.0
8456,1,0,0,0,0,1,1.0
8456,0,1,0,0,0,1,1.0
8456,0,1,0,0,0,1,1.0
8456,0,1,0,1,1,1,1.0
8456,0,1,0,0,0,0,1.0
8456,0,1,0,0,1,0,1.0
8456,0,1,0,0,0,1,1.0
8456,0,1,1,0,1,1,1.0
8458,1,1,0,0,0,1,10.0
8458,0,1,0,0,0,0,10.0
8458,0,1,0,0,0,1,10.0
8458,0,0,0,0,0,0,10.0
8458,0,0,0,0,1,0,10.0
8458,0,1,0,0,1,1,10.0
8458,0,1,0,0,1,1,10.0
8458,0,1,0,1,1,1,10.0
8458,0,1,0,0,0,0,10.0
8477,0,0,0,0,0,0,0.0
8477,0,0,0,0,0,1,0.0
8477,0,1,0,0,1,1,0.0
8477,0,0,0,0,0,1,0.0
8477,0,1,0,0,1,1,0.0
8477,0,1,0,0,1,0,0.0
8477,0,1,1,0,1,1,0.0
8477,0,0,0,0,1,1,0.0
8477,1,0,0,0,1,0,0.0
8477,0,0,0,0,0,0,0.0
8477,0,1,0,1,0,0,0.0
8496,0,1,0,0,1,1,14.0
8496,0,1,0,0,1,1,14.0
8496,0,0,0,0,1,0,14.0
8496,0,0,0,0,0,0,14.0
8496,0,1,0,0,1,1,14.0
8496,0,0,0,0,0,1,14.0
8496,0,1,0,0,0,1,14.0
8496,0,0,0,0,1,1,14.0
8496,0,1,0,0,1,0,14.0
8496,0,0,1,0,0,1,14.0
8496,0,0,0,0,0,0,14.0
8496,0,1,1,0,0,1,14.0
8496,0,0,0,0,1,0,14.0
8499,0,0,0,1,1,0,10.0
8499,1,1,0,0,0,1,10.0
8499,0,1,0,0,1,1,10.0
8499,0,1,0,0,1,1,10.0
8499,0,1,0,0,0,1,10.0
8499,0,1,0,0,1,0,10.0
8499,0,1,0,0,0,1,10.0
8516,1,0,0,0,0,1,5.0
8516,0,0,0,0,0,0,5.0
8516,0,0,0,0,1,0,5.0
8516,1,0,0,0,0,0,5.0
8516,0,0,1,0,1,1,5.0
8516,0,1,0,0,1,1,5.0
8516,0,0,0,0,1,0,5.0
8516,0,1,0,0,1,0,5.0
8516,0,1,0,0,0,0,5.0
8523,0,0,0,0,0,0,12.0
8523,0,1,0,0,0,0,12.0
8523,0,0,0,0,1,1,12.0
8523,0,0,0,0,0,0,12.0
8523,0,0,0,0,1,1,12.0
8523,0,0,0,0,1,0,12.0
8523,0,0,0,0,0,1,12.0
8523,1,0,0,0,1,1,12.0
8523,0,0,0,0,0,1,12.0
8523,0,1,0,0,1,1,12.0
8523,0,0,0,0,1,1,12.0
8525,0,0,0,0,0,1,6.0
8525,0,0,1,0,0,1,6.0
8525,0,0,1,0,0,1,6.0
8525,0,1,0,0,0,1,6.0
8525,0,1,0,0,1,0,6.0
8525,0,0,0,0,1,1,6.0
8525,0,1,1,0,0,1,6.0
8525,0,1,0,0,0,0,6.0
8525,0,0,0,0,0,1,6.0
8525,0,0,1,0,0,1,6.0
8525,0,1,1,0,0,1,6.0
8525,0,0,0,0,0,1,6.0
8531,0,1,0,0,0,1,2.0
8531,0,1,0,0,0,1,2.0
8531,0,1,0,0,1,1,2.0
8531,1,0,0,0,1,1,2.0
8531,0,1,0,0,1,1,2.0
8531,0,1,0,0,0,1,2.0
8531,0,1,1,0,1,1,2.0
8531,0,1,0,0,0,1,2.0
8531,0,1,0,0,0,1,2.0
8531,0,1,0,0,0,1,2.0
8531,0,1,0,0,0,1,2.0
8531,1,0,0,0,0,1,2.0
8531,0,1,0,0,1,0,2.0
8559,0,0,0,0,1,1,20.0
8559,1,0,0,0,0,1,20.0
8559,1,0,0,0,0,1,20.0
8559,0,1,0,0,0,0,20.0
8559,0,0,0,0,1,1,20.0
8559,0,0,0,0,0,1,20.0
8559,0,0,0,0,1,1,20.0
8559,0,1,0,0,0,1,20.0
8559,0,0,0,0,0,1,20.0
