id,year,age,race,sex,hispaniccat,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,pid,hispanic
923,2006,29,White,Female,1,16,Independent,,,,,,,,,3,0
924,2006,48,White,Male,1,14,Not Str Democrat,,,,,,,,,1,0
925,2006,33,White,Female,1,12,Not Str Democrat,1,,,,,,,,1,0
926,2006,50,Black,Female,1,6,Strong Democrat,,,,,,,,,0,0
927,2006,30,White,Female,1,16,Independent,1,0,1,0,1,,1,0,3,0
928,2006,62,White,Female,1,12,Independent,2,0,0,0,1,0,0,0,3,0
929,2006,76,Black,Male,1,14,Strong Democrat,1,0,1,0,1,0,1,0,0,0
930,2006,43,Black,Female,1,16,Not Str Democrat,1,,,,,,,,1,0
931,2006,33,Black,Female,1,16,Strong Democrat,4,,,,,,,,0,0
932,2006,50,Other,Male,5,12,Not Str Republican,,,,,,,,,5,1
933,2006,57,White,Female,5,0,Strong Democrat,6,0,0,0,0,0,0,0,0,1
934,2006,47,Black,Female,1,14,Strong Democrat,3,1,1,1,1,1,1,1,0,0
935,2006,26,White,Male,5,12,"Ind,Near Dem",,,,,,,,,2,1
936,2006,45,White,Female,5,9,"Ind,Near Dem",1,,,,,,,,2,1
937,2006,49,Black,Female,1,12,Strong Democrat,,,,,,,,,0,0
938,2006,26,Black,Female,1,12,Strong Democrat,,,,,,,,,0,0
939,2006,85,Black,Female,1,6,Not Str Democrat,4,0,0,0,0,0,0,0,1,0
940,2006,51,Black,Female,1,18,Strong Democrat,6,1,1,1,1,1,1,1,0,0
941,2006,66,Black,Female,1,16,Strong Democrat,8,1,1,1,1,1,1,1,0,0
942,2006,30,Black,Female,1,12,"Ind,Near Dem",3,1,1,1,1,1,1,1,2,0
943,2006,49,Black,Female,1,12,Strong Democrat,,,,,,,,,0,0
944,2006,33,Black,Male,1,,Strong Democrat,,,,,,,,,0,0
945,2006,55,Black,Male,1,14,"Ind,Near Dem",3,0,1,0,1,0,1,0,2,0
946,2006,22,Black,Male,1,14,Not Str Democrat,,,,,,,,,1,0
947,2006,55,Black,Female,1,14,Not Str Democrat,4,0,1,1,1,1,1,0,1,0
948,2006,42,Black,Male,1,12,Strong Democrat,1,,,,,,,,0,0
949,2006,63,Black,Male,1,12,Strong Democrat,1,0,0,0,1,0,0,0,0,0
950,2006,38,White,Female,11,6,Independent,1,,,,,,,,3,1
951,2006,79,White,Female,1,12,Strong Republican,8,0,0,0,0,0,0,0,6,0
952,2006,42,Other,Male,5,11,Not Str Democrat,2,0,1,0,1,0,1,0,1,1
953,2006,45,White,Male,6,0,Independent,5,0,1,0,1,0,0,0,3,1
954,2006,31,White,Female,5,6,Independent,1,0,1,0,1,0,0,0,3,1
955,2006,58,White,Female,11,12,Independent,1,0,1,1,1,0,0,0,3,1
956,2006,38,Black,Female,1,12,Independent,,,,,,,,,3,0
957,2006,43,White,Male,5,10,Independent,,,,,,,,,3,1
958,2006,34,Other,Male,6,3,Independent,,,,,,,,,3,1
959,2006,56,Other,Female,5,0,Independent,7,0,0,0,1,0,0,0,3,1
960,2006,46,White,Female,4,18,Not Str Republican,2,1,1,1,1,1,1,1,5,1
961,2006,41,White,Female,1,14,Not Str Republican,,,,,,,,,5,0
962,2006,49,White,Male,1,16,Strong Republican,5,0,1,0,1,0,1,0,6,0
963,2006,31,White,Female,1,16,"Ind,Near Rep",,,,,,,,,4,0
964,2006,48,Black,Male,1,16,Not Str Democrat,,,,,,,,,1,0
965,2006,32,Black,Female,1,19,Independent,5,0,0,0,1,0,1,0,3,0
966,2006,79,White,Female,1,7,Not Str Democrat,8,0,0,0,1,0,0,0,1,0
967,2006,29,White,Male,3,16,Strong Republican,,,,,,,,,6,1
968,2006,36,Other,Male,1,16,Not Str Democrat,4,1,1,1,1,0,0,0,1,0
969,2006,29,Other,Female,1,14,"Ind,Near Dem",2,1,1,1,1,1,1,1,2,0
970,2006,43,Other,Female,1,14,Independent,8,0,0,0,1,0,1,0,3,0
971,2006,42,White,Male,1,18,Not Str Democrat,1,,,,,,,,1,0
972,2006,30,White,Female,1,18,"Ind,Near Rep",1,0,0,0,0,0,0,0,4,0
973,2006,44,White,Male,1,16,"Ind,Near Dem",,,,,,,,,2,0
974,2006,48,Other,Male,1,16,Strong Democrat,1,1,1,1,1,1,1,1,0,0
975,2006,52,White,Female,1,12,Strong Democrat,,,,,,,,,0,0
976,2006,48,White,Female,1,16,Strong Democrat,,,,,,,,,0,0
977,2006,60,White,Male,1,16,Independent,5,,,,,,,,3,0
978,2006,41,White,Male,1,18,Strong Republican,,,,,,,,,6,0
979,2006,30,Other,Female,1,18,Not Str Democrat,3,,,,,,,,1,0
980,2006,39,White,Male,1,16,Not Str Democrat,,,,,,,,,1,0
981,2006,58,White,Male,1,16,Independent,,,,,,,,,3,0
982,2006,40,Other,Female,1,17,Strong Republican,4,,,,,,,,6,0
983,2006,30,Other,Female,1,16,Independent,,,,,,,,,3,0
984,2006,42,Black,Female,1,16,Strong Democrat,4,0,1,0,1,0,1,0,0,0
985,2006,40,White,Female,30,16,Not Str Republican,4,0,1,0,1,0,1,0,5,1
986,2006,44,White,Male,1,16,Not Str Republican,2,1,1,1,1,1,1,1,5,0
987,2006,52,White,Female,1,16,"Ind,Near Dem",1,0,1,0,1,0,1,0,2,0
988,2006,19,Black,Female,1,12,Not Str Democrat,1,1,1,1,1,1,1,1,1,0
989,2006,52,Black,Male,1,18,"Ind,Near Dem",,,,,,,,,2,0
990,2006,52,White,Male,1,12,Not Str Republican,2,1,1,1,1,1,1,1,5,0
991,2006,41,Black,Female,1,16,Strong Democrat,6,,,,,,,,0,0
992,2006,37,Black,Male,1,16,Not Str Democrat,,,,,,,,,1,0
993,2006,47,Black,Female,1,16,Independent,,,,,,,,,3,0
994,2006,42,White,Female,1,14,Independent,,,,,,,,,3,0
995,2006,33,White,Female,6,8,Independent,4,0,1,0,1,0,1,0,3,1
996,2006,44,White,Male,1,14,Strong Republican,1,,,,,,,,6,0
997,2006,68,Black,Male,1,12,Not Str Democrat,6,0,0,0,1,0,1,0,1,0
998,2006,32,Black,Female,1,18,Not Str Democrat,,,,,,,,,1,0
999,2006,37,Black,Female,1,13,"Ind,Near Dem",,,,,,,,,2,0
1000,2006,62,Black,Male,1,9,Strong Democrat,4,0,0,0,1,1,1,0,0,0
1001,2006,49,Black,Female,1,12,Not Str Democrat,,,,,,,,,1,0
1002,2006,44,Black,Female,1,12,"Ind,Near Dem",,,,,,,,,2,0
1003,2006,56,Other,Male,1,2,Not Str Democrat,,,,,,,,,1,0
1004,2006,56,White,Female,1,14,Independent,1,,,,,,,,3,0
1005,2006,43,White,Male,1,16,Not Str Republican,3,1,1,1,1,,1,1,5,0
1006,2006,52,White,Female,1,16,Not Str Republican,6,0,0,0,0,0,0,0,5,0
1007,2006,45,White,Male,1,20,Not Str Republican,2,0,1,0,1,0,1,0,5,0
1008,2006,33,White,Male,1,16,Strong Republican,,,,,,,,,6,0
1009,2006,39,Other,Male,1,14,Not Str Republican,,,,,,,,,5,0
1010,2006,62,White,Female,1,18,,,0,0,0,0,0,,0,,0
1011,2006,45,White,Female,1,13,Strong Republican,5,0,0,0,0,0,0,0,6,0
1012,2006,39,White,Male,30,15,Strong Republican,,,,,,,,,6,1
1013,2006,74,White,Female,1,17,Independent,1,1,1,1,1,1,1,1,3,0
1014,2006,59,Other,Female,2,12,Not Str Democrat,1,1,1,1,1,1,1,1,1,1
1015,2006,49,White,Male,1,12,Independent,6,1,1,0,1,1,1,0,3,0
1016,2006,28,Other,Female,2,9,Independent,1,0,0,0,1,0,0,0,3,1
1017,2006,26,White,Female,11,5,Independent,,,,,,,,,3,1
1018,2006,24,Other,Male,2,12,Not Str Republican,1,,,,,,,,5,1
1019,2006,39,Black,Female,1,12,Not Str Democrat,2,0,,0,1,0,1,0,1,0
1020,2006,29,White,Female,1,16,Not Str Democrat,1,1,1,1,1,1,1,1,1,0
1021,2006,53,Other,Male,2,1,Independent,1,1,1,1,1,1,1,1,3,1
1022,2006,38,White,Male,1,19,Not Str Republican,,,,,,,,,5,0
1023,2006,77,White,Male,1,16,Not Str Republican,1,,,,,,,,5,0
1024,2006,35,White,Female,1,16,Not Str Republican,1,,,,,,,,5,0
1025,2006,39,White,Female,1,20,Not Str Republican,7,0,0,0,0,0,0,0,5,0
1026,2006,28,White,Male,1,18,"Ind,Near Dem",,,,,,,,,2,0
1027,2006,82,White,Male,1,12,Independent,1,1,1,1,1,1,1,1,3,0
1028,2006,34,Other,Male,2,7,Independent,1,1,1,1,1,1,1,1,3,1
1029,2006,20,Other,Male,5,13,Strong Democrat,4,1,1,0,0,0,1,1,0,1
1030,2006,61,Black,Female,1,14,Strong Democrat,4,1,1,1,1,1,1,1,0,0
1031,2006,29,Other,Female,2,12,"Ind,Near Rep",1,0,0,0,0,0,0,0,4,1
1032,2006,39,Other,Male,2,12,"Ind,Near Dem",1,0,1,0,1,0,1,0,2,1
1033,2006,28,White,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
1034,2006,54,Other,Male,2,14,Independent,1,,,,,,,,3,1
1035,2006,70,Other,Male,2,8,Strong Democrat,1,,,,,,,,0,1
1036,2006,53,White,Female,1,12,Not Str Democrat,1,0,1,0,1,0,1,0,1,0
1037,2006,55,Black,Male,1,14,Not Str Democrat,8,,,,,,,,1,0
1038,2006,37,Other,Male,2,14,Not Str Democrat,1,0,1,1,1,0,0,0,1,1
1039,2006,51,Other,Female,2,0,Independent,,,,,,,,,3,1
1040,2006,20,Other,Male,2,6,"Ind,Near Dem",,,,,,,,,2,1
1041,2006,63,White,Male,1,19,Strong Democrat,,,,,,,,,0,0
1042,2006,40,Other,Male,2,12,"Ind,Near Dem",3,1,1,1,1,1,1,1,2,1
1043,2006,37,Other,Female,2,9,Independent,1,,,,,,,,3,1
1044,2006,38,White,Female,1,16,Not Str Republican,,,,,,,,,5,0
1045,2006,44,White,Female,1,14,"Ind,Near Rep",,,,,,,,,4,0
1046,2006,46,White,Male,1,12,Not Str Republican,4,0,0,0,1,0,1,0,5,0
1047,2006,46,Black,Female,1,15,Not Str Democrat,6,0,0,0,,0,0,0,1,0
1048,2006,52,Black,Male,1,12,Strong Democrat,,,,,,,,,0,0
1049,2006,22,Black,Female,1,14,"Ind,Near Dem",2,,,,,,,,2,0
1050,2006,28,Black,Female,1,9,Strong Democrat,,,,,,,,,0,0
1051,2006,43,Black,Female,1,14,Strong Democrat,4,0,0,0,1,0,0,0,0,0
1052,2006,41,Black,Female,1,15,Strong Democrat,6,,,,,,,,0,0
1053,2006,22,Black,Female,1,11,Not Str Democrat,,,,,,,,,1,0
1054,2006,25,Other,Female,2,12,Independent,,,,,,,,,3,1
1055,2006,29,Black,Female,1,10,Strong Democrat,4,,,,,,,,0,0
1056,2006,36,White,Male,1,14,Not Str Republican,1,1,1,1,1,1,1,1,5,0
1057,2006,52,White,Male,1,18,Not Str Republican,2,,,,,,,,5,0
1058,2006,49,White,Female,1,16,Not Str Republican,,,,,,,,,5,0
1059,2006,62,White,Female,1,13,Strong Republican,,,,,,,,,6,0
1060,2006,41,White,Female,3,19,Independent,4,0,1,0,1,1,1,1,3,1
1061,2006,58,White,Male,1,16,"Ind,Near Rep",3,1,1,1,1,1,1,1,4,0
1062,2006,20,White,Male,1,13,Strong Republican,,,,,,,,,6,0
1063,2006,62,White,Female,1,12,Strong Republican,,,,,,,,,6,0
1064,2006,64,White,Male,1,16,Strong Republican,,,,,,,,,6,0
1065,2006,66,Black,Female,1,12,"Ind,Near Dem",8,,,,,,,,2,0
1066,2006,30,White,Male,1,17,Strong Democrat,,,,,,,,,0,0
1067,2006,41,White,Male,1,16,"Ind,Near Dem",,,,,,,,,2,0
1068,2006,43,Black,Female,11,16,Strong Republican,,,,,,,,,6,1
1069,2006,52,White,Male,1,14,Not Str Democrat,4,0,1,0,1,0,1,0,1,0
1070,2006,44,Other,Female,15,7,Independent,,,,,,,,,3,1
1071,2006,20,Black,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
1072,2006,32,Black,Female,1,12,Independent,1,1,1,1,1,1,1,1,3,0
1073,2006,24,White,Female,1,17,"Ind,Near Dem",4,1,1,1,1,1,1,1,2,0
1074,2006,37,Black,Male,1,19,Strong Democrat,6,,,,,,,,0,0
1075,2006,66,Other,Female,3,7,Strong Democrat,1,0,0,0,0,0,0,0,0,1
1076,2006,44,White,Male,1,19,Not Str Democrat,,,,,,,,,1,0
1077,2006,35,White,Female,1,18,Strong Democrat,1,,,,,,,,0,0
1078,2006,34,Other,Female,3,13,"Ind,Near Dem",,,,,,,,,2,1
1079,2006,27,White,Female,1,18,Strong Democrat,1,,,,,,,,0,0
1080,2006,47,Other,Male,15,7,Independent,,,,,,,,,3,1
1081,2006,25,Other,Male,6,13,Strong Democrat,3,1,1,1,1,,1,1,0,1
1082,2006,32,White,Male,1,12,Not Str Republican,,,,,,,,,5,0
1083,2006,83,White,Male,1,12,Strong Democrat,4,,,,,,,,0,0
1084,2006,37,Other,Female,10,7,Independent,,,,,,,,,3,1
1085,2006,24,Other,Female,1,16,"Ind,Near Dem",,,,,,,,,2,0
1086,2006,65,White,Male,1,9,Independent,,,,,,,,,3,0
1087,2006,55,White,Male,1,20,"Ind,Near Dem",,,,,,,,,2,0
1088,2006,44,White,Female,1,16,"Ind,Near Rep",1,,,,,,,,4,0
1089,2006,66,White,Male,1,16,"Ind,Near Dem",3,0,1,0,1,0,1,0,2,0
1090,2006,42,White,Female,1,16,Independent,3,,,,,,,,3,0
1091,2006,52,White,Male,1,20,Strong Republican,,,,,,,,,6,0
1092,2006,50,White,Male,1,14,"Ind,Near Dem",,,,,,,,,2,0
1093,2006,76,White,Male,1,20,Strong Democrat,1,1,1,1,1,1,1,1,0,0
1094,2006,44,White,Female,1,13,Independent,1,1,1,1,1,1,1,1,3,0
1095,2006,68,White,Male,1,16,"Ind,Near Rep",8,,,,,,,,4,0
1096,2006,70,White,Female,1,12,"Ind,Near Dem",4,0,1,1,1,1,1,1,2,0
1097,2006,50,White,Male,1,16,Strong Republican,6,1,1,1,1,1,1,1,6,0
1098,2006,62,White,Male,1,16,Strong Democrat,5,,,,,,,,0,0
1099,2006,45,White,Male,1,13,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1100,2006,69,White,Male,1,18,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1101,2006,88,White,Female,1,16,"Ind,Near Dem",1,,,,,,,,2,0
1102,2006,54,White,Female,1,16,Strong Democrat,1,1,1,1,1,1,1,1,0,0
1103,2006,69,White,Male,1,20,Independent,,,,,,,,,3,0
1104,2006,86,White,Female,1,14,"Ind,Near Dem",,,,,,,,,2,0
1105,2006,70,White,Female,1,12,Strong Democrat,1,,,,,,,,0,0
1106,2006,57,White,Female,1,13,Not Str Democrat,2,,,,,,,,1,0
1107,2006,79,White,Female,1,11,Strong Democrat,1,0,1,1,1,0,,0,0,0
1108,2006,45,White,Female,1,12,Not Str Republican,8,0,0,0,0,0,0,0,5,0
1109,2006,45,White,Female,1,18,"Ind,Near Dem",1,,,,,,,,2,0
1110,2006,67,White,Female,1,16,Independent,,,,,,,,,3,0
1111,2006,61,White,Female,1,12,"Ind,Near Rep",1,0,1,0,1,1,1,0,4,0
1112,2006,54,White,Female,1,16,Strong Democrat,,,,,,,,,0,0
1113,2006,83,White,Female,1,16,Independent,,,,,,,,,3,0
1114,2006,47,White,Male,1,18,Strong Democrat,,,,,,,,,0,0
1115,2006,58,White,Female,1,17,Strong Democrat,3,,,,,,,,0,0
1116,2006,37,White,Female,1,13,Not Str Democrat,6,1,1,1,1,1,1,1,1,0
1117,2006,36,White,Male,1,20,Strong Republican,,,,,,,,,6,0
1118,2006,74,White,Female,1,18,Strong Republican,,,,,,,,,6,0
1119,2006,19,White,Male,1,11,Strong Democrat,,,,,,,,,0,0
1120,2006,55,White,Male,1,16,Not Str Republican,1,1,1,1,1,1,1,1,5,0
1121,2006,74,White,Female,1,14,Strong Republican,5,0,1,0,1,1,1,0,6,0
1122,2006,43,White,Female,1,14,Independent,,,,,,,,,3,0
1123,2006,24,White,Male,1,15,Other Party,1,1,1,1,1,1,1,1,,0
1124,2006,59,White,Female,1,12,Independent,1,,,,,,,,3,0
1125,2006,21,White,Male,1,12,"Ind,Near Rep",1,,,,,,,,4,0
1126,2006,56,White,Male,1,10,"Ind,Near Dem",,,,,,,,,2,0
1127,2006,66,White,Female,1,12,Independent,1,1,1,1,1,1,1,1,3,0
1128,2006,31,White,Female,1,17,Not Str Republican,2,,,,,,,,5,0
1129,2006,51,White,Female,1,12,Strong Republican,3,,,,,,,,6,0
1130,2006,44,Black,Female,1,16,Not Str Democrat,3,0,1,0,1,0,1,1,1,0
1131,2006,24,Black,Male,15,14,Not Str Democrat,1,0,1,0,1,0,1,0,1,1
1132,2006,22,Black,Male,1,12,Independent,,,,,,,,,3,0
1133,2006,28,White,Female,1,18,Not Str Republican,5,1,1,1,1,1,1,1,5,0
1134,2006,42,Black,Male,1,14,Independent,,,,,,,,,3,0
1135,2006,34,White,Male,1,12,Strong Republican,3,0,1,0,1,0,1,0,6,0
1136,2006,34,Black,Male,1,12,Independent,,,,,,,,,3,0
1137,2006,25,Black,Female,1,14,Not Str Democrat,,,,,,,,,1,0
1138,2006,78,White,Female,1,14,Independent,5,,,,,,,,3,0
1139,2006,34,Other,Male,1,17,Independent,5,0,0,0,1,0,1,0,3,0
1140,2006,38,Other,Male,2,18,Independent,,,,,,,,,3,1
1141,2006,54,White,Male,1,14,"Ind,Near Rep",4,0,1,0,1,0,1,0,4,0
1142,2006,54,White,Male,23,2,Strong Democrat,,,,,,,,,0,1
1143,2006,34,White,Female,1,16,Not Str Republican,,,,,,,,,5,0
1144,2006,65,White,Male,1,18,Independent,1,1,1,1,1,1,1,1,3,0
1145,2006,40,White,Male,1,16,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1146,2006,39,White,Male,1,17,Strong Republican,,,,,,,,,6,0
1147,2006,24,White,Male,1,16,Not Str Republican,3,,,,,,,,5,0
1148,2006,28,Black,Female,1,18,Strong Democrat,2,1,1,1,1,1,1,1,0,0
1149,2006,87,White,Female,1,10,Not Str Democrat,3,0,1,0,1,0,,0,1,0
1150,2006,47,White,Female,1,14,,8,0,0,0,1,0,1,0,,0
1151,2006,44,White,Male,1,13,"Ind,Near Dem",,,,,,,,,2,0
1152,2006,34,Black,Female,1,12,Not Str Democrat,,,,,,,,,1,0
1153,2006,18,White,Male,2,13,Other Party,,,,,,,,,,1
1154,2006,52,White,Male,1,14,Strong Democrat,,,,,,,,,0,0
1155,2006,40,White,Male,1,12,Strong Republican,,,,,,,,,6,0
1156,2006,52,Black,Female,1,14,Strong Democrat,8,,,,,,,,0,0
1157,2006,24,White,Female,1,16,Not Str Republican,3,0,0,0,0,0,0,0,5,0
1158,2006,38,Other,Female,2,6,Not Str Republican,5,0,1,0,1,0,1,0,5,1
1159,2006,34,Other,Male,2,8,Independent,,,,,,,,,3,1
1160,2006,30,Other,Female,2,10,Independent,,,,,,,,,3,1
1161,2006,23,Black,Male,1,11,Not Str Democrat,5,0,0,0,0,0,1,0,1,0
1162,2006,30,White,Female,5,12,Not Str Republican,3,0,0,0,0,0,0,0,5,1
1163,2006,48,Black,Male,1,16,Independent,6,0,1,0,1,0,1,0,3,0
1164,2006,36,Other,Female,1,12,Independent,3,0,1,0,1,0,1,0,3,0
1165,2006,37,White,Female,1,15,Strong Republican,1,1,1,,1,,1,1,6,0
1166,2006,60,White,Female,1,17,Strong Democrat,5,1,1,1,1,1,1,1,0,0
1167,2006,43,Other,Male,1,16,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1168,2006,47,Black,Female,1,14,Strong Democrat,1,1,1,1,1,1,1,1,0,0
1169,2006,63,White,Female,1,12,Independent,1,,,,,,,,3,0
1170,2006,28,Black,Female,1,14,Strong Democrat,3,0,0,0,1,0,1,0,0,0
1171,2006,55,White,Male,1,12,Strong Republican,4,,,,,,,,6,0
1172,2006,32,Other,Female,2,12,Independent,1,0,0,0,1,0,0,0,3,1
1173,2006,58,White,Male,1,16,Strong Republican,,,,,,,,,6,0
1174,2006,65,White,Female,1,9,Not Str Democrat,,,,,,,,,1,0
1175,2006,48,White,Male,1,14,"Ind,Near Dem",1,0,0,1,1,0,1,0,2,0
1176,2006,61,White,Female,1,15,Strong Republican,3,1,1,1,1,1,1,1,6,0
1177,2006,49,White,Male,1,19,Strong Republican,3,0,1,0,1,0,1,0,6,0
1178,2006,40,White,Male,1,19,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1179,2006,54,White,Male,1,16,Strong Democrat,4,1,1,1,1,1,1,1,0,0
1180,2006,19,Black,Female,1,11,"Ind,Near Rep",,,,,,,,,4,0
1181,2006,47,Black,Male,1,12,Not Str Democrat,,,,,,,,,1,0
1182,2006,50,Black,Female,1,14,Strong Democrat,6,,,,,,,,0,0
1183,2006,31,White,Male,1,16,Independent,3,0,1,0,1,0,1,0,3,0
1184,2006,51,White,Male,1,16,"Ind,Near Dem",1,,,,,,,,2,0
1185,2006,23,White,Female,1,16,Not Str Democrat,7,0,1,0,1,0,1,0,1,0
1186,2006,43,White,Male,1,15,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1187,2006,24,White,Male,1,16,Other Party,2,1,1,1,1,1,1,1,,0
1188,2006,19,White,Female,1,12,"Ind,Near Rep",1,1,1,0,1,0,1,0,4,0
1189,2006,58,White,Female,1,14,Not Str Republican,3,1,1,1,1,1,1,1,5,0
1190,2006,60,Black,Male,1,15,Strong Democrat,,,,,,,,,0,0
1191,2006,44,White,Female,1,12,Independent,8,,,,,,,,3,0
1192,2006,46,Other,Female,2,9,Independent,,,,,,,,,3,1
1193,2006,25,Black,Female,1,11,Not Str Democrat,1,,,,,,,,1,0
1194,2006,22,White,Male,1,11,Strong Republican,,,,,,,,,6,0
1195,2006,29,White,Female,1,15,"Ind,Near Dem",,,,,,,,,2,0
1196,2006,36,Other,Female,1,11,Independent,1,,,,,,,,3,0
1197,2006,61,White,Male,1,14,Not Str Republican,,,,,,,,,5,0
1198,2006,39,White,Male,1,11,"Ind,Near Rep",1,1,1,1,1,1,1,1,4,0
1199,2006,50,White,Female,1,15,Independent,1,1,1,1,1,1,1,1,3,0
1200,2006,33,White,Female,1,12,Not Str Republican,3,0,1,0,1,0,1,0,5,0
1201,2006,37,White,Female,1,16,Strong Republican,8,0,0,0,0,0,0,0,6,0
1202,2006,49,Other,Male,2,12,"Ind,Near Dem",1,,,,,,,,2,1
1203,2006,32,White,Male,1,20,Independent,,,,,,,,,3,0
1204,2006,21,White,Female,1,14,Not Str Republican,,,,,,,,,5,0
1205,2006,59,White,Female,1,13,Strong Democrat,,,,,,,,,0,0
1206,2006,57,White,Male,1,12,Not Str Republican,1,,,,,,,,5,0
1207,2006,57,Other,Male,2,16,Strong Republican,1,1,1,1,1,1,1,1,6,1
1208,2006,61,White,Female,1,16,Strong Republican,9,0,1,0,1,0,1,0,6,0
1209,2006,83,White,Male,1,17,Strong Republican,,,,,,,,,6,0
1210,2006,69,White,Female,1,13,Strong Democrat,3,1,1,1,1,1,1,1,0,0
1211,2006,54,White,Female,1,13,Independent,1,1,1,1,1,1,1,1,3,0
1212,2006,60,White,Female,1,18,Strong Democrat,1,1,1,1,1,1,1,1,0,0
1213,2006,59,White,Male,1,16,Independent,,,,,,,,,3,0
1214,2006,65,White,Female,1,12,"Ind,Near Rep",,,,,,,,,4,0
1215,2006,31,White,Male,1,12,"Ind,Near Dem",3,1,1,1,1,1,1,1,2,0
1216,2006,54,White,Female,1,12,Independent,7,0,1,0,1,0,1,0,3,0
1217,2006,80,White,Female,1,14,Strong Democrat,1,,,,,,,,0,0
1218,2006,48,White,Female,1,18,Not Str Democrat,,,,,,,,,1,0
1219,2006,22,Other,Female,1,5,Independent,1,0,1,1,1,0,1,0,3,0
1220,2006,59,White,Female,1,14,Independent,3,,,,,,,,3,0
1221,2006,39,White,Female,1,16,Strong Republican,1,,,,,,,,6,0
1222,2006,52,White,Female,1,17,Strong Democrat,,,,,,,,,0,0
1223,2006,44,White,Female,1,12,Strong Republican,8,0,0,0,0,0,0,0,6,0
1224,2006,78,White,Male,1,16,"Ind,Near Rep",,,,,,,,,4,0
1225,2006,52,White,Female,1,18,"Ind,Near Dem",3,,,,,,,,2,0
1226,2006,77,White,Female,1,12,Strong Republican,,,,,,,,,6,0
1227,2006,75,White,Female,1,12,Not Str Republican,8,0,1,0,1,0,1,,5,0
1228,2006,41,White,Male,1,8,"Ind,Near Rep",3,,,,,,,,4,0
1229,2006,61,Other,Female,2,0,Not Str Democrat,4,,,,,,,,1,1
1230,2006,63,White,Male,1,15,Not Str Republican,1,0,0,0,1,0,0,0,5,0
1231,2006,62,White,Male,1,10,Not Str Republican,1,0,1,0,,0,0,0,5,0
1232,2006,84,White,Female,1,2,Strong Republican,1,0,1,0,1,0,1,0,6,0
1233,2006,52,White,Male,1,2,Strong Republican,,,,,,,,,6,0
1234,2006,42,White,Male,1,9,Not Str Democrat,1,1,1,1,1,1,1,1,1,0
1235,2006,21,White,Male,1,14,"Ind,Near Dem",3,0,0,0,1,0,1,0,2,0
1236,2006,25,White,Male,1,2,"Ind,Near Dem",1,0,1,0,1,0,1,0,2,0
1237,2006,40,Other,Male,2,10,Not Str Republican,1,0,0,1,1,0,1,0,5,1
1238,2006,36,White,Female,3,13,Strong Democrat,,,,,,,,,0,1
1239,2006,40,Black,Female,1,13,Not Str Democrat,8,0,1,0,0,0,0,0,1,0
1240,2006,47,White,Male,1,13,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1241,2006,50,White,Male,1,19,Strong Republican,6,0,1,0,1,0,0,0,6,0
1242,2006,63,White,Female,1,15,Strong Democrat,,,,,,,,,0,0
1243,2006,54,White,Female,1,12,Not Str Democrat,,,,,,,,,1,0
1244,2006,59,White,Male,4,6,Independent,1,0,1,1,1,1,1,1,3,1
1245,2006,42,White,Male,4,12,"Ind,Near Dem",1,,,,,,,,2,1
1246,2006,39,White,Female,4,13,Strong Democrat,,,,,,,,,0,1
1247,2006,75,Black,Male,3,6,Strong Democrat,8,0,1,0,1,0,0,0,0,1
1248,2006,48,White,Female,4,12,Not Str Democrat,1,0,1,0,1,0,1,0,1,1
1249,2006,50,White,Male,3,2,Strong Democrat,1,0,1,0,1,0,1,0,0,1
1250,2006,27,White,Male,3,2,Strong Democrat,,,,,,,,,0,1
1251,2006,42,White,Male,2,14,Independent,1,1,1,1,1,1,1,1,3,1
1252,2006,44,White,Female,1,18,Not Str Republican,7,0,0,0,1,0,0,0,5,0
1253,2006,41,White,Female,1,2,Other Party,1,1,1,1,1,1,1,1,,0
1254,2006,31,Other,Female,1,19,Independent,1,,,,,,,,3,0
1255,2006,62,White,Male,1,10,Independent,,,,,,,,,3,0
1256,2006,44,Other,Male,1,15,Independent,,,,,,,,,3,0
1257,2006,37,Other,Male,1,20,"Ind,Near Dem",1,1,1,1,1,1,1,1,2,0
1258,2006,89,White,Male,1,12,Not Str Democrat,1,1,1,1,1,1,1,1,1,0
1259,2006,41,White,Male,1,14,Strong Democrat,2,1,1,1,1,1,1,1,0,0
1260,2006,35,Other,Female,1,14,Independent,,,,,,,,,3,0
1261,2006,42,White,Male,1,20,Independent,1,,,,,,,,3,0
1262,2006,42,White,Male,1,16,Not Str Republican,1,1,1,1,1,1,1,1,5,0
1263,2006,40,White,Male,1,16,Not Str Democrat,,,,,,,,,1,0
1264,2006,30,White,Female,1,18,Not Str Republican,1,,,,,,,,5,0
1265,2006,47,White,Female,1,14,Independent,8,,,,,,,,3,0
1266,2006,55,White,Female,1,13,Strong Republican,,,,,,,,,6,0
