LateSept,LateApril,BillApril,AGE
true,false,52.36,36
true,false,1.085,44
false,false,1.049,40
false,false,0.0,37
true,false,17.305,35
false,false,148.619,35
false,false,20.704,44
false,false,185.152,38
false,false,137.911,33
false,false,119.339,33
false,false,3.593,43
false,false,42.994,40
true,false,0.0,42
false,true,74.377,43
true,false,0.0,44
false,false,19.066,39
false,false,5.85,46
false,false,19.22,38
false,false,91.584,45
true,false,10.581,36
false,false,149.281,45
false,false,75.649,43
false,false,154.499,40
true,false,0.881,31
false,false,289.449,49
false,false,17.562,43
false,false,116.972,44
true,true,74.336,47
false,false,1.758,48
false,false,29.327,35
false,false,26.81,37
false,false,0.0,38
false,false,-2.709,35
false,false,11.922,40
false,false,0.0,37
false,false,15.102,49
false,false,4.673,40
true,false,19.895,50
true,false,34.312,50
true,true,17.491,50
false,false,25.707,45
false,true,1.723,34
false,false,0.942,49
false,false,97.132,50
false,false,37.337,49
false,false,18.15,53
true,false,1.278,52
false,false,214.879,54
false,false,0.39,50
false,false,0.0,49
false,false,0.39,65
false,false,0.39,61
false,false,5.68,50
false,false,0.78,50
false,false,0.51,50
true,true,40.208,50
false,false,85.805,51
false,false,12.535,50
true,false,15.322,51
false,false,8.401,61
false,false,110.093,56
false,false,66.334,57
false,false,48.735,58
true,true,25.35,55
false,false,18.983,55
false,false,0.39,61
false,false,9.638,61
false,false,0.712,53
false,false,7.956,54
false,false,118.851,58
false,false,76.5,55
false,false,19.593,58
false,false,52.991,63
false,false,0.0,52
true,false,145.559,52
true,false,30.407,60
false,false,48.831,54
false,false,28.83,52
false,false,3.408,58
false,true,69.424,54
false,false,19.759,54
false,false,1.93,61
false,false,101.092,53
false,false,19.098,56
true,true,4.957,55
false,false,1.32,49
false,false,193.71,50
false,false,59.999,52
false,false,66.016,54
false,false,6.944,49
false,true,2.5,49
false,false,47.774,55
false,false,10.34,54
true,false,96.98,54
false,false,17.124,55
false,false,0.0,50
false,false,121.292,50
false,false,38.652,51
false,false,147.297,61
false,false,0.183,65
true,false,84.436,48
false,false,127.777,48
true,false,17.699,54
false,false,19.345,53
false,false,4.899,50
false,false,25.667,48
false,false,52.196,48
false,false,8.249,50
false,false,0.415,48
false,false,58.846,50
false,false,2.744,59
false,false,-0.62,52
false,false,2.609,54
false,false,134.143,48
true,false,-0.204,47
true,false,243.477,51
false,false,15.238,49
false,false,50.655,53
false,false,210.264,53
false,false,8.601,54
false,false,0.558,60
false,false,12.27,66
false,false,130.325,55
false,false,19.696,56
false,false,2.644,39
false,false,173.17,63
false,false,8.083,58
false,false,1.6,53
false,false,0.0,55
false,false,84.804,66
true,false,-0.233,50
false,false,23.783,51
false,false,1.2,51
true,false,51.071,54
false,false,0.0,54
false,false,27.266,49
false,false,17.168,55
false,false,-0.417,50
false,false,27.864,50
false,false,120.57,60
true,false,13.915,50
false,false,0.0,53
false,false,15.436,55
false,false,123.323,51
false,false,15.339,57
false,false,-0.944,58
false,false,15.464,56
false,false,0.316,54
false,false,0.39,56
false,false,27.089,51
false,false,92.177,61
false,false,82.785,50
true,true,4.912,51
false,false,43.1,50
false,false,126.65,53
false,false,1.306,51
false,false,0.78,50
false,false,268.257,50
false,false,1.262,50
false,false,146.287,51
false,false,133.407,57
false,false,17.641,52
false,false,0.339,50
false,false,138.389,52
false,false,0.0,54
false,false,46.247,56
false,false,2.328,56
true,false,0.0,75
true,false,0.0,52
false,false,2.53,52
false,false,1.628,63
false,false,40.278,61
false,false,210.006,75
false,true,3.233,72
true,true,27.444,56
false,false,37.9,55
false,false,0.0,56
true,false,514.975,54
false,false,111.08,37
false,false,101.913,28
false,false,2.02,25
false,false,26.738,46
false,false,9.674,33
false,false,12.269,27
true,true,23.139,27
true,false,48.969,26
true,true,29.476,24
false,false,27.141,23
true,false,0.574,37
true,true,0.339,22
false,false,98.977,34
true,true,44.072,29
false,false,14.493,27
true,false,10.636,30
false,false,32.388,41
false,false,1.657,28
false,false,32.446,25
true,false,3.339,27
true,false,26.036,29
false,false,21.192,22
false,true,49.628,23
false,false,4.557,21
false,false,4.224,22
true,false,0.132,22
false,false,24.935,21
true,false,29.968,21
true,true,28.983,22
true,false,28.957,22
true,false,19.124,22
false,false,7.036,22
false,false,27.529,23
true,false,1.839,23
false,false,7.66,22
true,false,0.0,21
false,false,44.585,22
false,false,1.97,22
true,false,29.329,22
false,false,24.804,22
false,false,26.732,23
false,false,78.771,22
false,false,13.333,23
false,true,1.317,22
true,true,49.502,23
true,true,31.344,25
true,false,28.378,23
false,false,28.693,23
true,false,0.0,23
true,true,15.767,23
false,false,8.791,23
false,false,0.0,23
true,false,6.685,24
true,false,9.365,22
false,false,24.045,23
false,false,0.0,24
false,false,0.89,22
false,false,76.993,23
false,false,25.808,23
false,false,37.264,23
false,true,15.201,23
false,false,42.129,23
false,false,16.948,23
false,false,21.787,23
false,false,10.237,24
false,false,0.0,23
false,false,2.14,23
true,false,0.9,29
false,false,18.775,23
false,false,7.965,23
false,false,17.225,24
false,false,27.665,23
true,false,28.277,24
true,true,9.862,24
false,false,60.504,24
false,false,7.248,23
false,true,16.061,23
false,false,141.55,24
true,false,78.49,25
false,true,32.468,25
false,false,21.055,24
false,false,25.9,24
false,false,12.85,22
false,false,25.28,24
false,false,0.814,24
false,false,0.353,24
false,false,40.778,25
false,false,98.665,25
false,false,0.0,25
false,false,5.062,25
false,true,124.342,26
false,false,0.39,26
false,false,32.654,24
false,false,13.597,26
false,false,54.606,25
false,false,0.807,26
true,false,46.796,24
false,false,0.0,25
false,false,23.937,25
false,false,31.447,25
true,false,16.762,23
true,true,0.65,23
false,false,42.136,24
true,false,0.99,25
false,false,24.004,25
true,false,26.724,24
false,false,39.96,26
false,false,118.796,25
true,false,30.193,23
false,false,19.316,23
true,false,17.208,23
false,false,0.836,23
true,true,44.662,24
true,false,33.291,23
true,false,6.446,23
true,false,19.005,23
false,false,17.323,23
false,false,151.863,23
false,false,75.835,24
false,false,1.606,24
false,false,29.823,25
false,false,2.802,25
false,false,77.304,25
false,false,9.038,26
false,false,14.765,25
false,false,8.133,25
false,false,29.568,22
false,false,23.917,22
false,false,17.685,23
false,false,23.315,23
false,false,39.922,27
false,false,17.652,27
false,false,1.078,26
true,false,101.621,26
false,false,6.34,26
false,false,68.677,24
true,false,29.339,23
false,false,31.473,22
true,true,128.479,26
true,false,28.75,26
false,false,-0.708,26
false,false,30.852,26
false,false,4.496,27
false,false,1.15,27
false,false,67.396,26
false,false,42.663,26
false,false,32.857,22
false,false,0.891,24
false,false,36.524,24
false,false,0.196,24
false,false,49.916,24
true,false,48.698,24
false,false,7.814,23
false,false,8.813,25
false,false,38.121,25
false,false,14.86,21
false,false,30.057,25
false,false,93.412,25
true,false,5.268,25
false,false,-0.2,25
false,false,36.592,25
false,false,42.215,24
false,false,15.321,24
false,false,6.886,25
true,false,36.778,25
false,false,0.0,25
false,false,-0.367,25
false,false,48.104,25
false,false,0.674,26
true,true,35.85,26
false,false,4.0,27
true,false,0.0,27
false,false,92.188,27
false,false,-1.073,26
false,false,60.52,25
false,false,69.799,28
false,false,9.281,28
false,false,47.819,27
false,false,140.171,27
false,false,59.046,27
true,true,40.365,29
false,false,0.326,29
false,true,28.806,25
false,false,50.133,27
false,false,12.439,28
false,false,132.05,28
false,false,2.046,28
false,false,51.113,28
false,false,3.861,27
false,false,41.674,27
false,false,0.0,27
false,false,6.718,24
false,false,28.908,24
false,false,2.946,25
false,false,26.926,25
false,false,1.682,26
true,false,0.0,27
false,false,8.671,22
false,false,20.258,25
false,false,2.635,25
false,true,6.574,26
false,false,0.0,26
false,false,1.28,26
false,false,6.965,27
true,false,3.366,27
false,false,82.634,27
false,false,1.17,23
false,false,8.88,23
false,false,19.422,22
false,false,7.365,23
false,false,28.915,25
false,false,10.501,26
false,false,-1.552,26
false,false,222.837,26
false,false,2.161,26
true,false,2.018,27
true,false,19.32,25
false,false,26.992,25
false,false,31.258,25
false,false,50.419,25
false,false,0.0,24
false,false,-2.0,28
false,false,2.04,27
false,false,24.135,27
false,false,30.155,28
false,false,0.0,32
true,false,2.096,27
false,false,28.301,26
false,false,66.813,27
false,false,1.357,29
false,false,1.966,30
false,false,0.915,28
false,false,0.78,26
false,false,10.066,27
true,false,1.163,26
false,false,1.347,29
true,false,33.688,29
true,false,43.546,29
false,false,4.12,29
false,false,0.0,28
true,false,10.848,28
false,false,1.999,28
false,false,1.117,28
false,false,33.173,29
false,false,0.0,26
false,false,0.561,26
false,false,32.748,25
false,false,19.676,25
false,false,6.805,24
false,false,0.0,26
true,false,11.728,26
false,false,4.851,27
false,false,0.0,26
true,false,16.642,24
false,false,36.415,24
false,false,29.621,27
false,false,0.0,28
false,false,140.128,28
false,false,17.481,27
false,false,45.521,27
true,false,0.165,24
false,false,0.0,27
false,false,11.95,27
false,false,137.061,27
false,false,5.192,24
false,false,9.427,23
false,false,10.031,23
false,false,43.099,31
true,true,60.367,30
false,false,59.653,30
false,false,82.475,27
false,false,109.689,29
false,false,3.07,27
true,false,4.779,27
false,false,0.0,22
false,false,0.0,31
false,false,5.69,30
false,false,0.0,31
false,false,23.593,26
true,false,39.626,26
false,false,4.173,26
false,false,48.556,22
false,false,32.62,22
false,false,53.299,27
false,false,135.722,28
false,false,45.866,28
true,true,0.65,28
false,false,9.565,29
false,false,0.0,23
false,false,247.998,27
false,false,98.96,27
false,false,96.112,30
false,false,23.095,30
false,false,91.198,25
false,false,1.49,25
false,false,59.179,28
false,false,1.346,28
false,false,53.516,28
false,false,17.964,28
false,false,15.215,26
false,false,0.0,27
false,false,10.535,27
true,false,30.419,24
false,false,0.0,25
false,false,0.3,25
false,false,256.259,28
false,false,54.393,28
false,false,0.0,27
false,false,24.311,27
false,false,191.143,27
false,false,0.0,25
false,false,127.48,25
true,false,6.0,30
true,false,29.4,23
false,false,60.767,24
false,false,0.65,23
false,false,0.0,23
false,false,22.252,24
false,true,50.568,28
false,false,-0.307,28
true,true,26.723,33
false,false,23.226,34
false,false,0.0,34
false,false,8.426,34
false,true,136.379,26
false,false,41.637,27
false,false,51.487,24
false,false,18.299,29
false,false,45.764,28
false,false,0.0,24
false,false,0.81,24
false,false,7.325,28
false,false,92.417,29
false,false,301.693,29
false,false,49.669,29
false,false,43.968,29
true,false,0.0,28
true,false,30.096,31
false,false,70.111,31
false,false,-0.009,31
false,false,7.342,31
false,false,95.849,31
false,false,52.254,27
true,false,20.293,22
false,false,5.861,22
false,false,11.863,30
false,false,106.857,29
false,false,109.243,29
false,false,72.444,28
false,false,91.229,29
false,false,0.0,31
false,false,10.068,27
false,false,35.912,29
false,false,54.494,29
true,false,0.0,31
false,false,13.714,31
true,false,0.0,32
false,false,0.0,28
false,false,27.572,29
false,false,93.309,27
false,false,168.405,30
true,false,0.0,26
false,false,61.153,25
true,true,90.746,24
false,false,19.328,24
false,false,22.961,25
false,false,20.131,26
false,true,80.498,26
false,false,0.78,25
false,false,0.0,25
false,false,1.242,33
false,false,5.879,34
false,false,0.0,34
true,false,0.0,33
false,false,0.0,34
false,false,135.736,33
false,false,57.076,32
false,false,0.0,34
false,false,0.0,31
false,false,57.848,31
false,true,10.209,33
false,false,0.0,32
false,false,164.793,32
true,true,34.588,34
false,false,0.0,34
true,true,37.466,33
false,false,285.719,33
false,false,0.0,44
false,false,22.49,35
true,false,0.0,35
true,true,0.13,37
false,false,-0.581,37
false,false,8.36,38
true,false,50.277,45
false,false,5.248,44
false,false,31.775,35
true,false,0.0,41
false,false,117.873,37
false,false,0.0,36
true,false,25.8,40
false,false,12.5,39
true,true,21.241,49
false,false,-1.514,46
false,false,41.816,37
false,false,344.974,42
true,false,0.0,43
false,false,121.191,37
false,false,6.341,40
true,false,49.736,42
false,false,8.59,44
false,false,79.929,46
false,false,59.129,28
false,false,136.4,28
false,false,183.739,28
false,false,73.607,30
false,false,0.546,30
false,false,168.433,31
false,false,25.512,39
false,false,78.465,26
false,false,59.274,25
false,false,85.215,27
false,false,9.691,37
true,true,21.625,43
false,false,246.297,34
false,false,70.101,34
false,false,29.264,41
false,false,1.865,44
true,false,27.133,36
false,false,149.887,30
false,false,55.16,46
false,false,61.95,41
false,false,0.959,37
false,false,13.015,36
true,true,37.259,32
true,false,0.499,31
false,false,58.21,34
false,false,167.94,34
true,true,26.546,35
false,false,139.935,33
false,false,0.39,33
true,true,205.949,34
false,false,49.895,37
false,false,0.0,37
true,false,96.991,42
false,false,8.657,35
false,false,70.147,47
false,false,120.682,38
false,false,65.196,36
false,false,0.0,37
false,true,140.871,35
false,false,0.416,43
false,false,0.0,43
false,false,0.39,45
false,false,64.167,38
false,false,3.48,40
false,false,89.536,38
false,false,1.248,32
true,false,33.416,39
true,false,0.0,26
true,false,37.276,44
false,false,8.321,38
false,false,0.0,41
false,false,0.514,28
false,false,0.0,32
false,false,0.0,33
false,false,8.037,31
false,false,105.71,29
false,false,95.856,29
false,false,77.503,28
false,false,36.404,30
false,false,8.195,31
false,false,0.15,31
false,true,10.072,42
false,false,57.43,29
false,false,14.381,29
false,false,0.326,38
false,false,97.009,48
false,false,71.035,43
false,false,150.614,28
false,false,63.977,30
false,true,54.741,30
false,false,58.408,30
true,true,16.343,30
false,false,21.973,30
false,false,0.0,30
false,false,171.242,31
true,true,48.651,34
false,false,26.314,31
false,false,1.5,32
false,false,6.441,34
false,false,27.519,34
false,false,0.927,35
false,false,14.659,34
false,false,62.32,39
false,false,0.0,36
false,false,0.802,36
false,false,5.056,42
false,false,0.0,44
true,true,40.23,44
false,false,136.701,38
false,false,-2.452,47
false,false,50.885,42
false,false,69.237,29
false,false,148.12,43
false,false,2.838,38
false,false,12.882,43
true,false,0.0,36
false,false,0.0,29
false,true,140.881,30
false,false,1.0,31
false,false,0.0,32
false,false,10.793,33
false,false,0.316,33
false,false,0.0,34
false,false,7.74,35
false,false,8.54,34
false,false,32.975,42
false,false,19.531,25
false,false,18.697,26
false,false,28.962,47
false,false,29.634,25
true,false,-0.554,25
false,false,10.134,27
false,false,40.961,39
false,false,5.588,35
false,true,110.318,38
false,false,2.106,43
false,false,0.0,39
false,false,0.0,46
true,false,0.0,31
false,false,348.3,32
true,false,15.785,43
false,false,95.549,41
false,false,197.303,31
false,false,17.135,32
false,false,20.603,38
false,false,119.568,42
false,false,96.118,39
true,false,151.5,41
false,false,1.979,33
false,false,0.745,34
false,false,135.358,34
false,false,61.466,47
false,false,8.414,43
false,false,1.816,42
false,false,6.159,46
false,false,151.685,40
false,false,1.638,26
false,false,15.86,34
false,false,40.643,40
false,false,0.837,39
false,false,5.792,27
false,false,27.753,45
false,false,25.669,28
false,false,1.261,43
false,false,0.0,45
true,false,0.0,29
true,false,0.396,29
false,false,125.225,29
false,false,19.049,39
false,false,11.986,30
true,false,28.373,45
false,false,29.217,47
false,false,0.597,35
false,false,8.318,36
true,false,0.522,32
false,false,96.072,33
false,false,242.655,34
false,false,86.139,35
true,false,8.36,40
false,false,54.312,46
false,false,29.576,38
false,false,2.222,45
false,false,0.0,44
false,false,4.149,38
false,false,72.539,30
false,false,0.0,38
false,false,19.629,23
true,false,16.335,34
false,false,11.96,30
true,false,312.581,26
false,false,81.033,37
false,false,51.046,31
false,false,20.313,41
false,false,124.542,37
true,false,0.0,47
false,false,0.0,29
false,false,7.79,46
false,false,91.178,39
true,false,27.812,35
false,false,3.57,29
false,true,99.015,34
true,true,50.68,45
false,false,0.0,43
true,false,30.29,37
false,false,153.594,40
true,false,197.445,31
false,false,0.0,33
false,true,42.373,38
true,false,1.496,41
false,false,79.105,28
false,false,15.156,30
false,false,97.743,43
false,true,1.764,38
false,false,11.961,30
true,false,38.226,31
true,false,0.0,31
false,false,0.0,33
false,false,47.379,30
false,false,84.268,33
false,false,105.51,35
false,false,92.618,28
false,false,20.049,29
false,false,0.0,31
false,false,0.598,30
false,false,171.006,31
true,false,0.0,38
false,false,233.157,32
false,false,1.316,40
false,false,144.783,31
false,false,44.23,33
false,true,118.029,41
false,false,0.892,30
false,false,5.47,31
false,false,31.088,33
false,false,60.63,33
false,false,184.319,42
false,false,29.782,44
false,false,70.512,32
false,false,28.978,31
false,true,97.029,33
true,false,1.672,46
false,false,11.926,41
false,false,0.0,32
false,false,0.623,42
false,false,90.525,43
false,false,0.0,37
false,false,48.431,31
false,false,1.922,35
true,false,0.0,44
false,false,46.683,37
false,false,5.506,33
false,false,2.225,35
false,false,0.39,38
false,false,90.58,45
false,false,37.88,32
false,false,119.46,31
false,false,5.595,37
false,false,81.142,45
false,false,3.0,38
true,true,41.529,38
false,false,1.15,32
false,false,11.428,37
false,false,0.0,44
false,false,28.469,35
false,true,1.166,38
false,false,68.38,27
false,false,70.811,27
false,false,0.0,28
false,false,41.77,30
false,false,112.847,35
true,false,28.855,39
false,false,40.264,28
false,false,38.367,35
false,false,4.072,38
false,false,48.456,36
false,false,22.985,35
false,false,7.136,38
false,false,80.694,47
false,false,0.0,45
false,false,478.034,44
false,false,24.998,45
false,false,0.68,30
false,false,108.3,34
true,false,0.546,34
false,false,192.313,46
false,false,0.39,45
false,false,0.0,31
false,false,4.849,35
false,false,41.153,38
false,false,42.874,31
false,false,0.0,31
false,false,0.0,32
true,false,28.656,32
false,false,141.557,33
false,false,6.632,35
false,false,0.0,45
true,true,27.807,47
false,false,103.119,45
false,false,111.881,31
true,false,77.775,31
true,false,0.023,32
false,false,46.514,42
true,false,8.394,37
false,false,39.392,31
false,false,86.284,49
false,false,26.958,33
true,false,0.0,48
false,false,0.416,45
false,false,56.271,27
false,false,27.279,32
false,false,153.161,35
false,false,13.116,38
false,false,0.0,32
true,false,70.731,43
false,false,4.04,47
false,false,2.413,37
false,false,4.684,30
false,false,27.457,42
false,false,23.926,35
false,false,179.697,44
false,false,1.439,37
false,false,9.766,44
false,false,23.5,44
false,false,167.419,35
true,false,29.171,45
false,false,32.734,46
false,false,0.0,39
false,false,158.893,34
true,false,0.0,35
false,false,8.011,45
true,false,0.0,39
true,true,437.305,40
false,false,31.337,38
true,false,10.0,36
false,false,4.298,33
true,false,0.0,39
true,true,144.187,35
false,false,44.376,39
false,false,33.978,31
false,false,0.973,47
true,true,78.193,34
false,false,1.532,32
false,false,27.164,29
false,false,0.0,34
false,false,58.139,26
false,false,133.591,33
true,false,15.465,40
false,false,220.695,30
true,true,17.95,37
false,false,35.467,37
false,false,12.554,26
false,false,4.385,27
true,false,0.282,30
false,false,0.396,45
false,true,35.018,28
false,false,0.0,35
true,false,12.681,33
false,false,273.018,31
false,false,0.0,37
true,false,290.551,35
false,false,55.902,32
false,true,31.931,34
false,false,126.422,28
false,false,205.828,36
false,false,0.6,33
false,false,27.659,33
true,false,139.506,28
false,false,24.306,35
false,false,40.23,29
false,false,9.541,29
false,false,0.0,32
false,false,0.88,34
false,false,9.336,40
false,false,2.451,34
true,false,5.593,48
true,false,53.542,37
false,false,-0.003,33
true,false,195.37,34
false,false,0.0,34
false,false,9.386,28
false,false,15.893,39
false,false,0.0,36
false,false,0.0,29
false,false,0.565,39
false,false,-0.24,29
false,true,0.261,31
false,false,2.976,41
false,false,2.389,41
false,false,146.936,40
false,false,1.111,42
false,false,0.0,39
true,false,0.0,48
false,false,162.253,30
false,false,52.904,36
false,false,1.166,35
true,false,27.165,44
false,false,75.975,30
false,false,2.212,40
true,false,36.15,30
false,false,85.987,30
false,false,14.85,37
false,false,2.013,36
false,false,3.853,30
false,false,30.657,34
true,false,1.226,33
false,false,3.865,41
false,false,0.0,32
false,false,0.695,41
false,false,0.0,39
false,false,2.58,29
false,false,11.062,32
false,false,0.0,32
false,false,116.128,32
false,false,49.327,48
false,false,10.805,36
false,false,8.241,45
false,false,0.931,42
false,false,4.824,42
true,false,99.364,40
false,false,0.0,29
false,false,105.149,30
false,false,103.202,45
false,false,0.39,47
true,false,146.6,38
false,false,22.419,31
false,false,3.031,30
false,false,15.871,29
false,false,2.423,30
false,false,73.926,35
true,false,0.986,37
false,false,40.755,45
false,false,0.414,41
false,false,3.755,31
false,false,294.752,31
true,false,0.0,31
false,false,20.082,33
false,true,71.148,33
false,false,92.014,34
false,false,19.464,45
false,false,0.28,40
false,true,141.119,44
false,false,34.125,38
false,false,1.627,44
false,false,67.257,45
true,false,28.957,40
false,false,4.857,40
false,false,26.402,46
false,false,115.649,35
true,false,5.953,35
false,false,35.098,40
false,false,1.461,36
false,false,163.412,35
false,false,155.006,37
false,false,30.179,36
false,false,0.919,38
false,false,0.924,37
true,false,0.0,42
true,false,47.867,47
false,false,2.13,29
false,false,131.885,32
false,false,4.703,30
false,false,0.0,33
false,false,6.828,41
false,false,0.416,31
false,false,50.198,46
false,false,1.25,32
false,false,15.25,35
false,false,0.456,30
false,false,2.538,30
false,true,87.773,31
false,false,0.0,39
false,false,30.584,33
false,false,5.937,39
false,false,11.924,35
true,true,12.531,27
false,false,248.376,28
false,false,75.192,44
false,false,77.07,43
false,false,4.602,39
false,false,2.643,44
false,false,135.493,37
false,false,0.39,33
false,false,2.218,38
false,false,1.951,33
true,false,161.499,44
false,false,106.917,40
false,false,48.328,31
false,false,3.007,41
false,false,31.957,37
false,false,0.39,28
false,false,6.844,40
false,false,0.0,42
false,false,13.037,28
false,false,10.016,29
true,false,5.506,29
false,false,7.062,27
true,false,57.56,30
false,false,203.92,31
false,false,10.002,32
false,false,200.496,30
false,false,0.0,30
false,false,7.915,33
false,false,231.42,34
true,false,0.0,34
false,false,11.196,34
true,false,0.0,42
false,false,8.429,33
false,false,0.764,47
false,false,2.313,35
false,false,107.142,44
false,false,19.761,42
false,false,113.666,37
false,true,26.377,49
false,false,81.908,46
false,false,97.687,38
false,false,21.55,43
false,false,46.108,29
false,false,0.0,26
false,false,72.075,27
true,false,35.657,27
true,false,0.0,27
false,false,3.48,39
false,true,1.626,28
false,false,2.225,29
true,true,79.127,29
false,false,63.019,29
false,false,0.266,29
false,false,0.0,30
false,false,0.0,30
false,false,2.235,32
false,false,1.513,32
false,true,26.774,31
false,false,51.884,32
true,false,15.392,33
true,false,48.387,31
true,false,0.0,35
false,false,0.0,37
true,false,2.351,38
true,false,0.34,34
false,false,13.059,35
true,false,10.583,36
false,false,5.807,46
false,false,0.0,39
false,false,11.222,38
true,true,18.747,36
false,false,0.0,44
false,false,114.561,40
false,false,6.707,38
true,false,156.881,43
false,false,27.861,37
true,false,97.283,36
false,false,7.661,39
false,false,17.939,38
false,false,0.0,40
false,false,4.3,45
false,false,7.64,43
true,false,33.248,27
false,false,0.29,46
false,false,0.0,46
false,false,-209.051,33
true,true,156.921,37
false,false,4.883,31
false,false,175.285,37
true,false,28.925,47
false,false,0.142,36
false,false,150.78,39
false,false,7.126,27
false,false,43.229,38
true,false,19.584,49
false,false,76.618,45
true,false,72.214,27
false,false,2.752,39
false,false,0.39,38
false,false,1.997,35
true,false,0.97,38
false,false,0.689,27
false,false,5.347,32
true,false,0.0,32
false,false,78.434,36
false,false,79.013,30
false,false,36.557,30
false,false,151.082,32
false,false,1.522,30
false,true,34.579,36
false,false,150.863,41
false,false,0.0,47
false,false,50.806,33
false,false,9.882,40
false,false,4.006,35
true,false,0.0,44
false,false,0.0,30
false,false,0.0,48
false,false,114.136,36
false,false,4.122,44
true,false,29.355,29
false,false,163.432,30
false,false,11.613,29
false,false,28.656,44
false,false,38.018,36
false,false,84.936,37
true,true,64.519,29
false,false,0.0,46
false,false,8.047,37
false,false,18.076,30
false,false,128.081,32
true,false,0.629,43
false,false,0.39,42
false,false,179.247,48
true,false,0.0,47
false,false,0.0,35
true,false,76.742,36
false,true,1.185,39
true,true,44.535,34
false,false,35.736,42
false,false,179.149,35
false,false,5.611,43
true,false,31.407,28
false,false,0.077,33
false,false,105.464,32
false,false,155.763,29
false,false,40.855,35
false,false,2.241,31
true,true,3.882,44
false,false,103.205,44
false,false,8.663,38
false,false,172.43,27
false,false,-0.018,28
false,false,28.36,30
false,false,27.422,34
true,false,48.208,35
false,true,29.89,47
true,false,0.0,39
true,false,97.181,30
false,false,71.7,45
false,false,0.0,37
true,true,5.073,46
false,false,7.595,30
false,false,49.327,38
false,false,49.369,43
false,false,0.0,28
false,false,15.225,28
false,false,0.0,35
false,false,0.926,30
false,false,91.37,33
false,false,0.0,33
true,false,0.137,35
false,false,0.39,38
false,false,0.5,32
false,false,69.876,33
false,false,0.0,30
false,true,6.317,36
false,false,14.66,37
false,false,125.972,31
false,false,53.316,31
false,false,10.415,29
false,false,22.029,47
false,false,3.268,45
true,false,0.0,27
false,false,66.409,33
false,false,0.0,29
false,false,23.745,43
false,false,214.031,39
false,false,0.0,27
false,false,19.649,48
false,false,1.925,31
false,false,0.0,33
false,false,31.542,27
false,false,0.0,27
false,false,3.431,47
false,false,92.325,36
false,false,55.457,43
true,false,1.457,27
false,false,121.793,27
true,false,43.189,29
false,false,0.7,31
false,false,2.544,34
false,false,0.0,37
false,false,0.705,42
true,false,0.049,30
false,false,97.451,34
false,false,70.47,37
false,false,43.618,38
false,false,0.876,40
true,false,0.0,37
false,false,19.109,38
false,false,2.578,28
false,false,5.307,37
false,false,100.607,39
false,false,0.0,29
false,false,456.596,38
false,false,114.322,30
false,false,25.095,44
false,false,0.0,47
false,false,48.968,36
false,false,50.563,40
false,false,30.9,48
true,false,50.185,35
false,false,1.872,32
false,false,41.906,48
false,false,255.74,28
false,false,1.383,31
false,false,72.201,33
false,false,163.649,33
false,false,12.569,37
false,false,146.518,36
true,false,7.757,45
false,false,248.866,37
false,false,78.205,30
true,false,35.852,30
false,false,45.394,44
false,false,0.345,31
true,false,0.0,31
false,false,108.869,31
false,false,20.027,45
false,false,-0.253,28
false,false,0.804,29
false,false,17.943,29
false,false,5.295,29
false,false,0.0,30
false,false,54.423,33
false,false,1.05,33
true,false,0.0,33
false,false,0.0,34
false,false,1.97,34
false,false,0.0,34
false,false,52.668,32
false,false,49.345,44
true,false,24.915,46
false,false,5.774,35
false,false,68.38,46
false,false,38.954,47
false,false,53.51,41
false,false,0.0,43
false,false,20.448,42
false,false,0.0,38
false,false,3.424,36
false,false,0.556,36
false,false,0.698,37
false,true,3.844,36
false,false,1.256,38
false,false,7.49,45
true,false,0.0,35
true,false,45.175,43
false,false,6.159,29
false,false,90.219,40
false,true,1.686,41
false,false,0.0,42
false,false,68.828,48
false,false,43.421,30
false,false,9.592,31
true,false,20.446,47
false,false,45.564,43
false,false,0.194,35
false,false,78.463,40
false,false,0.463,30
true,false,1.248,34
false,false,0.932,35
false,false,12.045,47
false,false,8.411,29
true,true,234.889,32
false,false,28.294,34
false,false,64.936,29
true,false,19.804,33
false,false,11.329,35
false,false,154.884,44
true,false,0.0,42
false,false,8.251,29
false,false,46.1,42
false,true,1.021,29
true,false,19.586,29
false,false,22.849,29
false,false,1.383,31
false,false,0.0,43
false,false,0.0,28
false,false,0.0,33
true,true,135.656,34
false,true,13.743,29
false,false,2.395,47
false,false,23.159,29
false,false,175.5,38
false,false,0.0,41
false,false,0.0,35
false,false,23.228,30
false,false,0.0,44
false,true,315.782,36
false,false,0.0,36
false,false,12.99,40
false,false,0.471,42
true,false,94.405,47
false,true,33.808,33
false,false,121.774,34
true,false,7.264,34
false,false,0.0,48
false,false,51.02,38
false,false,0.81,26
false,false,3.267,30
true,false,-0.913,31
false,false,0.0,32
false,false,181.86,33
false,false,27.052,42
false,false,9.221,27
false,false,148.492,27
false,false,48.556,26
false,false,23.473,26
false,false,86.316,27
false,false,62.043,29
false,false,0.0,29
false,false,0.732,29
true,false,155.825,28
true,false,212.749,28
false,false,0.62,31
false,false,1.1,31
false,false,2.489,31
false,false,16.128,31
false,false,3.688,30
false,false,28.81,30
false,false,0.0,30
false,false,21.745,31
false,false,112.666,33
false,false,362.627,32
true,false,22.003,32
false,false,21.732,32
false,false,5.776,33
false,false,3.597,35
false,false,0.0,35
false,false,0.0,34
