id,size,status,varieties,bimas,seed,urea,phosphate,pesticide,pseed,purea,pphosph,hiredlabor,famlabor,totlabor,wage,goutput,noutput,price,region
501034,0.08,share,trad,no,2,12,3,350,150.0,70.0,70.0,6,66,72,48.33,120,100,80.0,sukaambit
501034,0.092,mixed,high,no,3,14,14,500,120.0,100.0,100.0,5,99,104,150.0,378,360,90.0,sukaambit
501034,0.092,mixed,high,no,3,14,14,500,120.0,95.0,100.0,5,96,101,120.0,234,234,120.0,sukaambit
501041,0.4,owner,trad,no,18,105,36,0,70.0,75.0,75.0,290,119,409,55.55,2420,2200,70.0,sukaambit
501041,0.35,owner,trad,no,14,94,0,0,70.0,74.0,74.0,190,119,309,41.58,2145,1950,70.0,sukaambit
501041,0.348,owner,trad,no,15,80,50,300,60.0,70.0,70.0,95,197,292,50.0,1540,1400,70.0,sukaambit
501041,0.85,owner,high,no,9,52,40,0,150.0,70.0,70.0,238,290,528,50.76,2380,2150,80.0,sukaambit
501041,0.286,owner,high,no,10,79,50,0,120.0,90.0,90.0,209,175,384,159.95,1947,1758,100.0,sukaambit
501041,0.4,owner,high,no,13,112,86,0,125.0,90.0,90.0,205,234,439,120.24,2456,2230,145.0,sukaambit
501045,0.211,owner,mixed,no,8,50,50,270,70.0,80.0,80.0,24,142,166,66.15,900,820,70.0,sukaambit
501045,0.211,owner,mixed,no,8,50,50,270,70.0,80.0,80.0,60,142,202,41.67,500,500,70.0,sukaambit
501045,0.28,owner,trad,no,10,40,40,400,65.0,75.0,75.0,25,105,130,48.0,1080,972,65.0,sukaambit
501045,0.242,mixed,high,no,7,54,12,150,125.0,72.0,72.0,126,161,287,50.0,835,750,70.0,sukaambit
501045,0.175,owner,mixed,no,8,63,38,0,120.0,95.0,100.0,51,196,247,134.9,564,520,90.0,sukaambit
501045,0.21,owner,mixed,no,9,65,40,0,150.0,100.0,100.0,31,205,236,123.48,1240,1020,135.0,sukaambit
502057,0.164,mixed,trad,no,5,16,8,300,80.0,76.0,80.0,308,252,560,59.03,600,550,80.0,sukaambit
502057,0.164,mixed,trad,no,5,16,8,300,80.0,80.0,80.0,1,140,140,52.5,240,210,60.0,sukaambit
502057,0.203,mixed,trad,no,8,25,10,250,70.0,75.0,75.0,50,106,156,52.0,810,800,70.0,sukaambit
502057,0.185,share,mixed,no,11,21,9,0,150.0,70.0,70.0,206,235,441,45.63,440,400,80.0,sukaambit
502057,0.349,owner,mixed,no,16,85,30,800,120.0,90.0,100.0,105,120,225,152.86,1175,1068,90.0,sukaambit
502057,0.349,owner,trad,no,16,85,15,800,150.0,90.0,100.0,105,120,225,162.86,1107,1006,135.0,sukaambit
502062,0.286,owner,trad,mixed,8,50,0,0,50.0,80.0,80.0,310,71,381,57.35,763,700,50.0,sukaambit
502062,0.186,owner,trad,mixed,8,50,0,0,50.0,80.0,80.0,40,166,206,60.65,654,600,60.0,sukaambit
502062,0.214,owner,trad,mixed,7,40,0,450,70.0,70.0,70.0,60,60,120,62.5,280,200,70.0,sukaambit
502062,0.19,owner,mixed,no,6,38,0,250,150.0,72.0,72.0,102,125,227,54.9,660,600,90.0,sukaambit
502062,0.129,owner,trad,no,5,41,9,0,200.0,100.0,100.0,90,98,188,134.44,428,380,100.0,sukaambit
502062,0.129,owner,trad,no,5,41,9,0,250.0,100.0,100.0,80,84,164,128.75,594,540,125.0,sukaambit
502080,0.157,owner,trad,no,3,15,10,500,80.0,80.0,80.0,160,77,237,51.43,464,400,80.0,sukaambit
502080,0.157,owner,trad,no,3,15,10,300,80.0,80.0,80.0,20,77,97,60.0,364,300,80.0,sukaambit
502080,0.157,owner,trad,no,5,15,10,500,80.0,72.5,72.5,18,272,290,62.33,530,450,80.0,sukaambit
502080,0.157,owner,high,no,50,25,15,0,175.0,75.0,80.0,39,131,170,57.69,737,670,80.0,sukaambit
502080,0.186,owner,trad,no,7,70,42,750,133.0,100.0,100.0,60,107,167,155.0,654,600,101.0,sukaambit
502080,0.186,owner,high,no,7,70,42,750,160.0,100.0,100.0,60,98,158,165.0,598,552,145.83,sukaambit
502081,0.214,owner,trad,no,5,25,1,100,80.0,80.0,80.0,30,236,266,67.5,640,600,80.0,sukaambit
502081,0.214,owner,trad,no,5,25,1,100,80.0,78.0,78.0,36,260,296,57.78,540,500,80.0,sukaambit
502081,0.114,owner,trad,no,4,10,2,120,70.0,70.0,70.0,36,109,145,64.44,228,210,75.0,sukaambit
502081,0.114,owner,trad,no,2,10,5,125,150.0,70.0,70.0,84,104,188,48.81,210,210,70.0,sukaambit
502081,0.3,mixed,mixed,no,12,65,85,700,180.0,90.0,90.0,172,318,490,155.99,1194,1086,100.0,sukaambit
502081,0.3,mixed,high,no,12,70,80,0,180.0,90.0,90.0,172,318,490,165.99,1560,1300,130.0,sukaambit
502112,0.2,owner,trad,no,6,15,0,0,90.0,80.0,80.0,90,61,151,45.65,709,650,90.0,sukaambit
502112,0.157,owner,trad,no,5,10,0,0,90.0,80.0,80.0,75,66,141,48.0,545,500,90.0,sukaambit
502112,0.193,owner,trad,no,7,15,5,0,70.0,70.0,70.0,141,75,216,60.68,250,225,70.0,sukaambit
502112,0.194,mixed,high,no,13,7,0,0,138.0,70.0,70.0,160,131,291,46.88,320,300,80.0,sukaambit
502112,0.192,owner,high,no,9,28,57,0,120.0,93.0,90.0,75,141,216,145.33,1106,1031,90.0,sukaambit
502112,0.192,owner,trad,no,9,28,57,0,135.0,93.0,90.0,39,141,180,142.05,1106,1031,135.0,sukaambit
503135,0.423,mixed,trad,no,15,100,30,400,70.0,80.0,80.0,432,173,605,66.2,1090,1000,70.0,sukaambit
503135,0.137,mixed,trad,no,6,35,15,175,70.0,80.0,80.0,76,88,164,57.89,545,500,70.0,sukaambit
503135,0.414,mixed,trad,no,15,100,40,1000,70.0,70.0,70.0,66,97,163,53.03,500,500,70.0,sukaambit
503135,0.128,mixed,high,no,4,40,0,0,80.0,75.0,75.0,135,76,211,48.15,320,270,75.0,sukaambit
503135,0.272,mixed,trad,no,12,170,35,1000,120.0,90.0,90.0,180,88,268,125.56,2168,1958,100.0,sukaambit
503135,0.272,mixed,trad,no,12,180,25,1000,150.0,90.0,90.0,158,149,307,125.63,2347,2120,135.0,sukaambit
503136,0.143,owner,high,no,6,60,40,300,80.0,80.0,80.0,40,165,205,52.38,763,700,70.0,sukaambit
503136,0.143,owner,high,no,6,60,40,300,80.0,80.0,80.0,115,183,298,59.57,763,700,70.0,sukaambit
503136,0.16,owner,high,no,10,25,25,850,80.0,75.0,75.0,1,316,316,52.64,440,410,70.0,sukaambit
503136,0.099,mixed,high,no,5,25,10,0,175.0,70.0,72.0,123,130,253,53.17,385,350,90.0,sukaambit
503136,0.242,owner,high,no,7,50,28,750,200.0,90.0,90.0,15,261,276,140.0,640,600,90.0,sukaambit
503136,0.215,owner,high,no,7,50,28,750,200.0,90.0,90.0,20,253,273,130.0,1325,1125,125.0,sukaambit
503143,0.078,owner,trad,no,2,8,0,120,80.0,80.0,80.0,1,77,77,58.33,200,200,80.0,sukaambit
503143,0.028,owner,trad,no,2,8,0,60,80.0,80.0,80.0,1,77,77,52.5,100,100,80.0,sukaambit
503143,0.028,owner,trad,no,2,6,0,250,52.5,70.0,70.0,1,70,70,62.24,100,100,70.0,sukaambit
503143,0.028,owner,trad,no,1,10,0,0,150.0,75.0,75.0,5,26,31,50.0,100,100,75.0,sukaambit
503143,0.129,owner,mixed,no,7,75,15,600,150.0,80.0,82.0,15,112,127,136.67,476,433,100.0,sukaambit
503143,0.129,owner,mixed,no,7,75,15,0,150.0,95.0,95.0,15,151,166,136.67,802,756,120.0,sukaambit
504161,0.357,owner,trad,no,16,40,40,0,60.0,80.0,80.0,215,266,481,42.63,1090,1000,70.0,sukaambit
504161,0.142,owner,trad,no,3,1,0,0,60.0,75.0,75.0,8,183,191,55.0,436,400,60.0,sukaambit
504161,0.511,owner,trad,no,30,100,50,700,70.0,70.0,70.0,130,264,394,78.13,1200,1080,70.0,sukaambit
504161,0.185,owner,trad,no,10,17,3,1400,125.0,70.0,70.0,24,130,154,56.67,460,400,75.0,sukaambit
504161,0.372,owner,high,no,20,62,62,310,250.0,90.0,90.0,132,102,234,139.39,1836,1688,100.0,sukaambit
504161,0.844,owner,mixed,no,37,140,140,500,149.0,90.0,90.0,558,378,936,114.12,2992,2700,135.0,sukaambit
504162,0.1,owner,trad,no,3,20,8,150,80.0,80.0,80.0,10,70,80,61.88,273,250,80.0,sukaambit
504162,0.057,owner,high,no,2,20,5,0,80.0,80.0,80.0,10,59,69,56.0,273,250,85.0,sukaambit
504162,0.093,owner,trad,no,4,30,9,0,75.0,75.0,75.0,24,45,69,66.67,380,340,75.0,sukaambit
504162,0.092,owner,trad,no,6,32,6,450,80.0,72.0,72.0,20,84,104,55.0,150,150,80.0,sukaambit
504162,0.107,share,trad,no,5,31,21,800,120.0,90.0,90.0,36,93,129,147.22,603,563,90.0,sukaambit
504162,0.213,share,high,no,10,71,41,1600,120.0,90.0,90.0,53,177,230,139.81,1257,1150,135.0,sukaambit
504167,0.084,share,trad,no,4,20,8,150,61.25,80.0,80.0,12,114,126,52.5,350,350,70.0,sukaambit
504167,0.055,share,trad,no,2,10,5,150,70.0,80.0,80.0,6,114,120,58.33,250,250,70.0,sukaambit
504167,0.124,share,trad,no,5,15,20,600,75.0,75.0,75.0,54,52,106,68.52,430,400,70.0,sukaambit
504167,0.121,share,high,no,2,25,12,100,125.0,70.0,70.0,12,76,88,56.67,360,320,80.0,sukaambit
504167,0.222,mixed,high,no,10,74,35,450,122.0,90.0,90.0,28,314,342,131.43,1276,1250,90.0,sukaambit
504167,0.222,mixed,mixed,no,10,61,31,0,135.0,95.0,95.0,12,221,233,120.0,1350,1230,120.0,sukaambit
504168,0.071,owner,trad,mixed,3,15,10,150,80.0,80.0,80.0,42,27,69,55.45,273,250,75.0,sukaambit
504168,0.071,owner,high,mixed,3,15,10,150,80.0,80.0,80.0,60,27,87,50.0,273,250,75.0,sukaambit
504168,0.143,owner,trad,mixed,6,50,50,600,75.0,70.0,70.0,98,33,131,70.61,436,400,75.0,sukaambit
504168,0.057,share,high,no,3,25,5,200,125.0,70.0,72.0,58,46,104,48.28,310,280,80.0,sukaambit
504168,0.358,owner,high,no,14,100,150,750,120.0,100.0,100.0,250,33,283,130.0,1834,1667,100.0,sukaambit
504168,0.358,owner,high,no,14,100,150,750,135.0,100.0,100.0,250,18,268,129.0,1834,1667,135.0,sukaambit
504169,0.185,owner,trad,no,10,80,50,800,65.0,80.0,80.0,30,132,162,60.0,610,600,65.0,sukaambit
504169,0.114,owner,trad,no,6,80,30,700,65.0,75.0,80.0,80,101,181,47.5,500,500,65.0,sukaambit
504169,0.214,owner,mixed,no,12,50,25,670,75.0,70.0,70.0,30,83,113,68.23,850,765,75.0,sukaambit
504169,0.085,share,high,no,3,16,4,150,150.0,70.0,75.0,16,187,203,56.25,210,184,80.0,sukaambit
504169,0.212,share,high,yes,9,109,40,500,150.0,95.0,95.0,108,135,243,141.67,792,720,90.0,sukaambit
504169,0.212,share,trad,yes,9,100,40,500,200.0,90.0,90.0,128,114,242,141.41,766,696,125.0,sukaambit
504197,0.178,mixed,trad,no,8,30,15,450,70.0,80.0,80.0,102,90,192,57.69,440,412,70.0,sukaambit
504197,0.093,mixed,trad,no,2,5,10,150,65.0,80.0,80.0,44,76,120,54.55,220,200,70.0,sukaambit
504197,0.187,mixed,trad,no,12,30,15,850,75.0,75.0,75.0,72,71,143,50.0,350,315,75.0,sukaambit
504197,0.074,owner,high,no,2,13,8,150,150.0,70.0,70.0,40,48,88,40.0,220,200,75.0,sukaambit
504197,0.194,mixed,high,no,8,47,70,750,120.0,90.0,90.0,101,156,257,154.95,1118,1000,90.0,sukaambit
504197,0.315,mixed,mixed,no,13,114,67,300,150.0,90.0,90.0,146,239,385,163.01,1431,1329,135.0,sukaambit
504201,0.7,share,trad,mixed,20,100,50,400,70.0,78.0,78.0,329,280,609,60.86,2180,2000,70.0,sukaambit
504201,0.143,share,trad,mixed,5,20,10,300,75.0,80.0,80.0,47,55,102,42.55,545,500,60.0,sukaambit
504201,0.7,share,trad,mixed,20,100,50,600,70.0,70.0,70.0,176,64,240,63.75,995,850,70.0,sukaambit
504201,0.171,mixed,trad,mixed,5,37,10,900,80.0,75.0,75.0,58,115,173,44.83,520,470,80.0,sukaambit
504201,0.521,mixed,high,yes,13,105,60,2300,350.0,90.0,90.0,131,181,312,133.13,1518,1380,90.0,sukaambit
504201,0.057,share,high,no,2,15,10,300,350.0,95.0,95.0,8,50,58,140.0,220,200,125.0,sukaambit
504204,0.591,owner,trad,no,23,150,50,680,56.0,80.0,80.0,368,166,534,57.35,2344,2150,65.0,sukaambit
504204,0.204,owner,trad,no,10,100,15,0,60.0,80.0,80.0,151,80,231,51.66,1199,1100,60.0,sukaambit
504204,0.596,owner,trad,no,20,200,50,2100,70.0,70.0,70.0,258,55,313,77.6,1045,900,70.0,sukaambit
504204,0.317,mixed,high,mixed,12,100,75,300,150.0,70.0,70.0,310,88,398,47.74,1205,1055,75.0,sukaambit
504204,0.472,owner,high,no,16,222,98,1625,120.0,90.0,90.0,292,220,512,135.38,2750,2475,100.0,sukaambit
504204,0.435,owner,high,no,22,297,123,2375,150.0,90.0,90.0,398,244,642,124.77,3441,3097,145.0,sukaambit
601005,0.054,owner,trad,no,3,15,5,0,65.0,80.0,80.0,40,34,74,43.33,220,200,70.0,ciwangi
601005,0.054,owner,trad,no,3,15,5,0,70.0,80.0,80.0,40,34,74,45.0,220,200,75.0,ciwangi
601005,0.06,owner,trad,no,4,16,2,0,80.0,70.0,70.0,35,41,76,62.86,220,220,70.0,ciwangi
601005,0.06,owner,trad,no,4,18,2,0,75.0,70.0,72.0,55,106,161,45.0,160,160,70.0,ciwangi
601005,0.029,owner,trad,no,2,15,5,0,150.0,95.0,100.0,1,49,49,142.23,100,100,120.0,ciwangi
601005,0.069,owner,trad,no,2,15,5,0,150.0,95.0,100.0,1,59,59,135.5,180,180,135.0,ciwangi
601010,0.357,mixed,trad,mixed,16,60,20,0,65.0,78.0,78.0,320,44,364,38.2,1210,1100,70.0,ciwangi
601010,0.357,mixed,trad,mixed,16,60,20,0,70.0,78.0,78.0,325,49,374,42.85,1100,1000,75.0,ciwangi
601010,0.47,mixed,trad,mixed,14,115,35,0,80.0,72.0,72.0,105,295,400,66.33,1392,1252,70.0,ciwangi
601010,0.47,mixed,trad,mixed,25,75,25,0,100.0,70.0,70.0,255,355,610,51.76,1100,1000,80.0,ciwangi
601010,0.339,mixed,high,yes,14,76,33,0,122.0,90.0,90.0,40,353,393,150.0,1438,1380,120.0,ciwangi
601010,0.339,mixed,high,yes,7,76,33,0,247.0,90.0,90.0,90,318,408,150.0,1210,1100,135.0,ciwangi
601016,1.628,owner,trad,yes,70,250,50,1000,80.0,75.0,75.0,1540,410,1950,68.02,3600,3200,70.0,ciwangi
601016,1.057,owner,trad,yes,40,250,50,1000,80.0,70.0,70.0,1045,295,1340,61.48,2750,2480,80.0,ciwangi
601016,1.4,owner,trad,yes,47,275,125,0,60.0,70.0,70.0,700,320,1020,64.23,4000,3600,75.0,ciwangi
601016,1.0,owner,trad,mixed,40,250,70,0,100.0,70.0,70.0,670,450,1120,50.9,2100,1900,80.0,ciwangi
601016,0.98,owner,mixed,yes,38,190,110,3000,120.0,90.0,90.0,1235,129,1364,160.0,4180,3800,120.0,ciwangi
601016,0.55,owner,mixed,yes,22,106,64,1500,135.0,90.0,90.0,395,60,455,146.84,1760,1600,135.0,ciwangi
602034,0.107,owner,trad,no,4,15,5,0,100.0,80.0,80.0,50,65,115,59.62,350,310,70.0,ciwangi
602034,0.107,owner,trad,no,4,15,5,0,100.0,80.0,80.0,55,84,139,56.36,330,300,90.0,ciwangi
602034,0.104,owner,trad,no,5,20,5,0,80.0,75.0,75.0,15,30,45,58.33,335,300,70.0,ciwangi
602034,0.104,owner,trad,no,5,10,5,0,150.0,75.0,75.0,83,94,177,47.59,275,250,80.0,ciwangi
602034,0.104,owner,trad,no,8,50,20,500,150.0,95.0,100.0,40,70,110,150.0,330,300,120.0,ciwangi
602034,0.175,mixed,trad,no,8,50,10,500,157.5,90.0,95.0,40,70,110,160.0,300,270,135.0,ciwangi
603043,0.135,owner,trad,no,8,20,10,0,60.0,76.0,80.0,145,35,180,39.58,495,450,65.0,ciwangi
603043,0.135,owner,trad,no,8,20,10,0,65.0,80.0,80.0,75,33,108,56.33,440,400,70.0,ciwangi
603043,0.2,owner,trad,no,9,9,9,0,80.0,70.0,70.0,55,42,97,57.27,310,300,80.0,ciwangi
603043,0.2,owner,trad,no,4,13,5,0,85.0,70.0,75.0,115,23,138,55.65,390,354,80.0,ciwangi
603043,0.143,owner,trad,no,14,30,10,0,146.0,90.0,90.0,180,36,216,142.78,550,500,120.0,ciwangi
603043,0.143,owner,trad,no,14,30,10,0,165.0,80.0,90.0,180,36,216,142.78,375,340,150.0,ciwangi
603052,0.286,share,trad,no,5,25,25,0,65.0,80.0,80.0,170,34,204,37.21,550,500,70.0,ciwangi
603052,0.286,share,trad,no,5,25,25,0,70.0,80.0,80.0,205,34,239,45.37,495,450,75.0,ciwangi
603052,0.286,share,trad,no,8,1,0,0,70.0,70.0,70.0,125,60,185,54.0,520,500,70.0,ciwangi
603052,0.14,share,trad,no,8,1,0,0,100.0,70.0,70.0,135,124,259,52.59,350,300,80.0,ciwangi
603052,0.143,owner,trad,no,5,30,10,0,150.0,90.0,100.0,70,62,132,152.86,605,550,120.0,ciwangi
603052,0.143,owner,trad,no,5,30,10,0,150.0,90.0,95.0,55,71,126,131.82,550,500,135.0,ciwangi
603053,0.184,owner,trad,no,10,40,20,0,60.0,80.0,80.0,40,71,111,40.95,440,400,65.0,ciwangi
603053,0.184,owner,trad,no,10,40,10,0,65.0,80.0,80.0,40,71,111,38.5,240,200,70.0,ciwangi
603053,0.143,owner,trad,no,10,50,20,0,70.0,70.0,70.0,20,81,101,62.5,310,300,80.0,ciwangi
603053,0.214,owner,trad,no,10,50,30,0,100.0,70.0,75.0,190,105,295,64.74,550,500,75.0,ciwangi
603053,0.667,mixed,trad,no,32,300,100,0,120.0,95.0,95.0,580,126,706,148.1,2365,2150,120.0,ciwangi
603053,0.667,mixed,trad,no,32,300,100,0,135.0,95.0,95.0,880,126,906,138.1,2420,2680,145.0,ciwangi
603062,0.2,owner,trad,no,10,10,10,0,80.0,80.0,80.0,100,115,215,49.02,275,250,70.0,ciwangi
603062,0.2,owner,trad,no,10,15,10,0,80.0,80.0,80.0,100,120,220,50.0,300,280,80.0,ciwangi
603062,0.186,owner,trad,no,5,15,15,250,60.0,75.0,75.0,20,101,121,65.0,350,350,80.0,ciwangi
603062,0.2,owner,trad,no,15,10,10,0,100.0,75.0,75.0,40,145,185,55.0,320,300,80.0,ciwangi
603062,0.243,owner,trad,no,12,39,26,0,150.0,90.0,95.0,200,187,387,147.25,740,700,120.0,ciwangi
603062,0.243,owner,trad,no,12,39,26,0,150.0,100.0,100.0,205,212,417,148.05,830,800,150.0,ciwangi
603065,0.957,owner,trad,no,40,100,50,0,80.0,76.0,76.0,610,1234,1844,52.94,2200,1980,65.0,ciwangi
603065,0.742,owner,trad,no,80,100,50,0,45.0,75.0,75.0,375,984,1359,50.0,1740,1566,75.0,ciwangi
603065,1.215,owner,trad,no,56,140,60,0,70.0,70.0,70.0,448,230,678,58.57,4540,4500,75.0,ciwangi
603065,0.714,owner,trad,no,30,75,75,0,75.0,70.0,70.0,260,405,665,58.46,1300,1150,70.0,ciwangi
603065,0.215,owner,trad,no,8,35,15,0,150.0,95.0,100.0,140,75,215,142.5,550,500,120.0,ciwangi
603065,0.429,owner,trad,no,20,75,35,0,150.0,90.0,95.0,248,150,398,134.8,935,850,135.0,ciwangi
603067,0.235,owner,trad,mixed,15,50,50,0,90.0,80.0,80.0,300,185,485,53.97,610,550,70.0,ciwangi
603067,0.235,owner,trad,mixed,15,50,50,0,100.0,80.0,80.0,300,170,470,55.0,550,500,85.0,ciwangi
603067,0.313,owner,trad,mixed,20,50,25,0,60.0,70.0,70.0,130,101,231,60.38,640,640,60.0,ciwangi
603067,0.315,owner,trad,no,10,50,25,125,90.0,70.0,70.0,160,110,270,58.0,680,630,80.0,ciwangi
603067,0.358,owner,trad,no,24,112,38,0,150.0,95.0,100.0,165,433,598,158.48,1116,1054,120.0,ciwangi
603067,0.644,mixed,trad,yes,41,202,68,0,170.0,90.0,95.0,325,694,1019,139.54,2575,2330,135.0,ciwangi
603068,0.303,mixed,trad,no,15,1,0,0,60.0,75.0,80.0,290,515,805,51.71,1000,900,60.0,ciwangi
603068,0.303,mixed,trad,no,15,1,0,0,60.0,80.0,80.0,215,550,765,50.93,800,720,60.0,ciwangi
603068,0.507,mixed,trad,no,15,8,0,0,75.0,75.0,75.0,150,42,192,62.0,720,720,80.0,ciwangi
603068,0.607,owner,trad,no,20,3,2,0,100.0,70.0,70.0,425,280,705,44.71,975,900,80.0,ciwangi
603068,0.725,mixed,trad,no,41,145,67,0,100.0,95.0,95.0,520,190,710,142.31,2112,1920,120.0,ciwangi
603068,0.574,mixed,trad,no,41,104,53,0,140.0,100.0,100.0,410,155,565,142.68,1375,1250,135.0,ciwangi
603070,0.143,share,trad,no,5,1,0,0,65.0,75.0,80.0,40,124,164,40.48,440,400,65.0,ciwangi
603070,0.143,share,trad,no,5,1,0,0,65.0,80.0,80.0,40,139,179,42.5,330,330,70.0,ciwangi
603070,0.142,share,trad,no,6,1,0,0,80.0,70.0,70.0,1,98,98,62.43,240,240,80.0,ciwangi
603070,0.141,share,trad,no,10,1,0,0,100.0,75.0,70.0,1,136,136,55.25,150,150,80.0,ciwangi
603070,0.215,share,trad,no,16,50,20,0,120.0,90.0,120.0,60,233,293,148.0,952,900,120.0,ciwangi
603070,0.215,share,trad,no,16,50,20,0,120.0,90.0,120.0,60,303,363,140.0,756,700,135.0,ciwangi
604074,0.286,owner,trad,mixed,10,40,20,0,60.0,80.0,80.0,80,120,200,38.71,1210,1100,65.0,ciwangi
604074,0.286,owner,trad,mixed,10,40,20,0,65.0,75.0,75.0,80,120,200,42.5,1100,1000,70.0,ciwangi
604074,0.286,owner,trad,mixed,20,75,25,0,80.0,75.0,75.0,135,25,160,63.04,690,675,75.0,ciwangi
604074,0.586,owner,trad,no,16,50,20,0,100.0,70.0,70.0,270,155,425,47.78,1110,1010,80.0,ciwangi
604074,0.357,owner,trad,yes,16,40,20,0,123.75,95.0,95.0,370,91,461,137.84,1100,1000,120.0,ciwangi
604074,0.357,owner,trad,yes,16,40,20,0,123.75,95.0,95.0,370,91,461,137.84,880,800,135.0,ciwangi
605108,0.071,owner,trad,yes,6,20,20,0,100.0,80.0,80.0,30,44,74,62.5,350,300,70.0,ciwangi
605108,0.071,owner,trad,yes,6,20,20,0,100.0,75.0,75.0,10,90,100,48.5,425,385,70.0,ciwangi
605108,0.071,owner,trad,yes,4,18,18,160,80.0,72.5,72.5,1,60,60,62.25,280,280,60.0,ciwangi
605108,0.077,owner,trad,no,3,5,3,0,150.0,70.0,70.0,10,62,72,60.0,150,150,80.0,ciwangi
605108,0.072,owner,trad,no,3,15,10,0,150.0,90.0,100.0,70,75,145,124.29,222,200,120.0,ciwangi
605108,0.072,owner,trad,no,3,15,10,0,175.0,90.0,100.0,60,75,135,140.0,195,175,135.0,ciwangi
605109,0.571,mixed,trad,mixed,16,150,50,0,65.0,75.0,75.0,620,70,690,44.43,2200,2000,70.0,ciwangi
605109,0.143,mixed,trad,mixed,4,40,10,0,70.0,80.0,80.0,30,44,74,56.67,550,500,75.0,ciwangi
605109,0.366,mixed,trad,mixed,25,150,50,900,80.0,80.0,80.0,75,174,249,53.33,980,880,60.0,ciwangi
605109,0.366,mixed,trad,yes,115,100,50,0,100.0,73.0,73.0,250,225,475,50.0,900,870,90.0,ciwangi
605109,0.343,owner,trad,yes,14,120,40,0,140.0,95.0,95.0,245,95,340,143.67,1100,1000,120.0,ciwangi
605109,0.343,owner,trad,yes,14,120,40,0,140.0,90.0,90.0,245,105,350,153.67,990,900,135.0,ciwangi
605116,0.214,owner,trad,no,6,60,30,0,60.0,80.0,80.0,125,20,145,50.47,990,900,70.0,ciwangi
605116,0.214,owner,trad,no,8,60,30,0,70.0,80.0,80.0,150,20,170,48.0,880,800,70.0,ciwangi
605116,0.271,owner,trad,no,8,60,30,0,80.0,70.0,70.0,90,260,350,57.78,930,850,60.0,ciwangi
605116,0.271,owner,trad,yes,10,60,40,0,100.0,75.0,75.0,175,163,338,51.43,1000,900,85.0,ciwangi
605116,0.3,owner,trad,yes,10,100,50,0,150.0,90.0,90.0,140,128,268,147.14,1485,1350,120.0,ciwangi
605116,0.3,owner,trad,yes,10,100,50,0,150.0,90.0,90.0,130,242,372,165.38,1500,1500,135.0,ciwangi
606133,0.143,mixed,trad,no,5,40,10,0,65.0,80.0,80.0,100,74,174,40.2,770,700,70.0,ciwangi
606133,0.143,mixed,trad,no,5,40,10,0,70.0,80.0,80.0,50,74,124,46.0,715,650,75.0,ciwangi
606133,0.148,mixed,trad,no,7,39,7,0,90.0,70.0,70.0,1,149,149,62.25,570,555,60.0,ciwangi
606133,0.142,mixed,trad,no,7,25,15,0,90.0,75.0,75.0,20,40,60,55.0,535,507,70.0,ciwangi
606133,0.077,owner,trad,no,10,20,5,0,120.0,100.0,100.0,28,49,77,140.29,460,430,130.0,ciwangi
606133,0.077,owner,trad,no,10,20,5,0,135.0,100.0,100.0,28,49,77,120.14,525,500,135.0,ciwangi
606145,0.286,owner,trad,no,10,75,25,0,65.0,80.0,80.0,280,25,305,38.3,1320,1200,65.0,ciwangi
606145,0.286,owner,trad,no,10,75,25,0,70.0,70.0,80.0,280,25,305,48.57,1320,1200,70.0,ciwangi
606145,0.429,owner,trad,no,18,75,25,0,80.0,75.0,75.0,140,113,253,50.0,1580,1425,70.0,ciwangi
606145,0.286,owner,trad,no,10,60,20,0,90.0,70.0,70.0,140,82,222,60.71,900,810,70.0,ciwangi
606145,0.486,mixed,trad,no,28,65,40,15000,123.0,100.0,100.0,190,229,419,143.68,2150,1925,130.0,ciwangi
606145,0.486,mixed,trad,no,28,115,60,0,150.0,95.0,95.0,140,276,416,141.43,2035,1900,145.0,ciwangi
606147,0.429,mixed,trad,mixed,16,100,50,0,65.0,80.0,80.0,200,50,250,52.47,1100,1000,65.0,ciwangi
606147,0.429,mixed,trad,mixed,16,100,50,0,70.0,80.0,80.0,230,50,280,43.48,990,900,70.0,ciwangi
606147,0.286,mixed,trad,mixed,15,75,25,0,90.0,75.0,75.0,20,165,185,67.5,950,950,60.0,ciwangi
606147,0.25,mixed,trad,yes,10,75,25,250,90.0,70.0,70.0,70,76,146,55.0,1280,1200,80.0,ciwangi
606147,0.179,owner,high,no,9,50,25,8350,150.0,90.0,100.0,140,115,255,146.43,960,900,120.0,ciwangi
606147,0.179,owner,high,no,9,50,25,500,120.0,90.0,100.0,130,149,279,143.08,855,800,125.0,ciwangi
606151,0.286,mixed,trad,no,12,50,20,0,65.0,80.0,80.0,250,70,320,34.92,880,800,70.0,ciwangi
606151,0.286,mixed,trad,no,15,50,20,0,70.0,78.0,80.0,390,80,470,37.95,770,700,75.0,ciwangi
606151,0.357,mixed,trad,no,15,100,25,0,80.0,75.0,75.0,125,225,350,59.0,1340,1200,60.0,ciwangi
606151,0.286,mixed,trad,no,10,100,20,0,90.0,70.0,70.0,135,150,285,55.56,1105,1000,70.0,ciwangi
606151,0.157,owner,trad,yes,8,45,15,6600,150.0,90.0,90.0,40,139,179,135.25,1100,1000,120.0,ciwangi
606151,0.157,owner,trad,yes,8,60,20,0,150.0,90.0,90.0,25,151,176,160.0,990,900,135.0,ciwangi
